category,disaster_code,year,quarter,n_documents,page_count,file_size_bytes,n_activity_pages,n_activities,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,act_n_unique_activities,act_n_activity_documents,act_n_counties,act_n_cities,act_mean_benef_lmi_percent,act_sum_budget_usd,act_sum_obligated_usd,act_sum_drawdown_usd,act_sum_expended_usd,act_sum_benef_persons_this_period,act_sum_benef_persons_total_actual,act_sum_benef_persons_total_expected,act_sum_benef_households_this_period,act_sum_benef_households_total_actual,act_sum_benef_households_total_expected,act_sum_benef_owner_households_this_period,act_sum_benef_owner_households_total_actual,act_sum_benef_owner_households_total_expected,act_sum_benef_renter_households_this_period,act_sum_benef_renter_households_total_actual,act_sum_benef_renter_households_total_expected,act_sum_benef_jobs_created_this_period,act_sum_benef_jobs_created_total_actual,act_sum_benef_jobs_created_total_expected,act_sum_benef_jobs_retained_this_period,act_sum_benef_jobs_retained_total_actual,act_sum_benef_jobs_retained_total_expected,act_sum_benef_housing_units_this_period,act_sum_benef_housing_units_total_actual,act_sum_benef_housing_units_total_expected,act_n_status_cancelled,act_n_status_completed,act_n_status_under_way,act_n_status_unknown,act_n_type_acquisition_buyout,act_n_type_administration,act_n_type_housing,act_n_type_infrastructure,act_n_type_other,act_n_type_planning,act_n_type_unknown,act_completion_rate,severity_rainfall_inches_max_value,severity_wind_speed_mph_max_value,severity_rainfall_inches_n_mentions,severity_wind_speed_mph_n_mentions
2019_Disasters_ActionPlan,2019-disasters,2022,1,1,50,202228,47,24,78714100.0,10637050.0,0.0,0.0,0.0,126.0,6.0,77.0,53.0,8.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,574.0,18.0,229.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24.0,1.0,1.0,2.0,,78714100.0,0.0,10637050.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2022,2,1,50,202230,47,24,78714100.0,10637050.0,0.0,0.0,0.0,126.0,6.0,84.0,53.0,0.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,574.0,18.0,229.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24.0,1.0,1.0,2.0,,78714100.0,0.0,10637050.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2022,3,1,52,207962,49,24,40951800.0,0.0,0.0,0.0,0.0,127.0,6.0,59.0,52.0,0.0,1.0,4.0,21.0,0.0,16.0,4.0,122.0,1.0,4.0,569.0,18.0,231.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,24.0,1.0,1.0,2.0,,22751000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2022,4,1,52,207994,49,24,40951800.0,0.0,0.0,0.0,0.0,127.0,6.0,59.0,52.0,0.0,1.0,4.0,21.0,0.0,16.0,4.0,122.0,1.0,4.0,569.0,18.0,231.0,13.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,24.0,1.0,1.0,2.0,,22751000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2023,1,1,52,208822,49,24,40951800.0,0.0,0.0,0.0,0.0,136.0,6.0,67.0,52.0,0.0,1.0,4.0,32.0,0.0,16.0,4.0,120.0,1.0,4.0,589.0,18.0,239.0,8.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,24.0,1.0,1.0,5.0,,22751000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2023,2,1,51,204946,48,23,40951800.0,0.0,0.0,0.0,0.0,136.0,6.0,65.0,50.0,0.0,2.0,2.0,32.0,0.0,16.0,4.0,116.0,1.0,4.0,572.0,18.0,237.0,8.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,23.0,1.0,1.0,4.0,,22751000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.0,0.0,0.0,2.0,4.0,0.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2023,3,1,60,229929,57,28,41950962.14,0.0,0.0,0.0,0.0,149.0,6.0,70.0,54.0,0.0,13.0,2.0,36.0,0.0,19.0,4.0,136.0,1.0,4.0,655.0,18.0,243.0,8.0,75.0,3.0,0.0,5.0,3.0,9.0,1.0,0.0,28.0,1.0,1.0,7.0,,23750162.14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.0,0.0,0.0,2.0,4.0,5.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2023,4,1,98,326174,95,47,43921800.0,0.0,0.0,0.0,1000000.0,220.0,6.0,100.0,72.0,1.0,40.0,2.0,69.0,0.0,32.0,10.0,202.0,3.0,4.0,1005.0,18.0,281.0,9.0,75.0,3.0,0.0,5.0,4.0,15.0,1.0,1.0,47.0,1.0,2.0,24.0,,23741000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,47.0,0.0,0.0,2.0,4.0,24.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2024,1,1,140,470505,136,59,41983731.81,0.0,0.0,0.0,0.0,468.0,6.0,122.0,78.0,10.0,114.0,2.0,125.0,0.0,26.0,48.0,302.0,36.0,4.0,1637.0,20.0,362.0,19.0,75.0,26.0,0.0,31.0,4.0,46.0,1.0,7.0,59.0,1.0,3.0,19.0,,23768954.54,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,59.0,0.0,0.0,2.0,4.0,36.0,16.0,1.0,0.0,0.0,6.0,75.0,31.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2024,3,1,166,639164,162,72,29279076.41,0.0,0.0,0.0,0.0,521.0,6.0,144.0,89.0,10.0,144.0,2.0,144.0,0.0,34.0,53.0,346.0,36.0,4.0,1895.0,21.0,382.0,20.0,75.0,28.0,0.0,31.0,4.0,51.0,1.0,7.0,72.0,1.0,5.0,29.0,,16599701.54,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,72.0,0.0,0.0,2.0,4.0,48.0,16.0,2.0,0.0,0.0,6.0,75.0,31.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2024,4,1,174,701990,169,75,35814478.81,0.0,0.0,0.0,0.0,543.0,6.0,148.0,92.0,11.0,146.0,2.0,145.0,0.0,36.0,53.0,356.0,36.0,6.0,1953.0,22.0,439.0,20.0,75.0,25.0,0.0,31.0,4.0,54.0,1.0,7.0,75.0,1.0,6.0,31.0,,23135103.939999998,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,75.0,0.0,0.0,2.0,4.0,50.0,17.0,2.0,0.0,0.0,6.0,75.0,31.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2025,2,1,204,719456,199,89,36716674.09,0.0,0.0,0.0,0.0,579.0,6.0,166.0,95.0,11.0,154.0,2.0,142.0,0.0,39.0,39.0,406.0,35.0,7.0,2178.0,22.0,442.0,21.0,75.0,28.0,0.0,31.0,4.0,58.0,1.0,12.0,89.0,1.0,7.0,34.0,,24027560.68,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,89.0,0.0,1.0,2.0,8.0,59.0,17.0,2.0,0.0,0.0,6.0,75.0,31.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2025,3,1,202,719008,197,88,35716674.09,0.0,0.0,0.0,0.0,609.0,6.0,171.0,100.0,12.0,156.0,2.0,156.0,0.0,41.0,40.0,406.0,35.0,7.0,2211.0,23.0,444.0,19.0,75.0,30.0,0.0,31.0,4.0,58.0,1.0,12.0,88.0,1.0,7.0,38.0,,24027560.68,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,87.0,0.0,1.0,2.0,7.0,59.0,17.0,2.0,0.0,0.0,6.0,75.0,31.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2025,4,1,209,742743,204,91,36732389.9,0.0,0.0,0.0,0.0,628.0,6.0,183.0,102.0,12.0,160.0,2.0,169.0,0.0,43.0,40.0,419.0,35.0,8.0,2281.0,24.0,457.0,22.0,75.0,32.0,0.0,31.0,3.0,58.0,1.0,11.0,91.0,1.0,7.0,40.0,,24023560.68,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,90.0,0.0,0.0,2.0,8.0,61.0,18.0,2.0,0.0,0.0,6.0,75.0,31.0,1.0
2019_Disasters_Performance,2019-disasters,2021,2,1,41,161857,38,19,144128100.0,496058342.28999996,0.0,0.0,68815500.0,72.0,5.0,106.0,27.0,0.0,1.0,3.0,32.0,0.0,3.0,4.0,336.0,1.0,4.0,223.0,4.0,18.0,13.0,58.0,5.0,0.0,5.0,3.0,6.0,1.0,1.0,19.0,1.0,1.0,5.0,,144128100.0,0.0,153404100.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19.0,0.0,0.0,2.0,4.0,0.0,12.0,1.0,0.0,0.0,100.0,75.0,5.0,1.0
2019_Disasters_Performance,2019-disasters,2021,3,1,49,132283,46,23,5150690300.0,250943317.25,56865369.58,831137.17,8671802447.27,67.0,6.0,96.0,27.0,0.0,1.0,3.0,21.0,0.0,0.0,4.0,413.0,3.0,4.0,244.0,5.0,14.0,5.0,76.0,3.0,0.0,4.0,3.0,6.0,1.0,0.0,23.0,1.0,1.0,2.0,,144986300.0,831137.1699999999,21030083.87,53408687.69,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.0,0.0,0.0,2.0,4.0,0.0,16.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2021,4,1,3,69115,0,0,5000000000.0,213081115.74,2081430.08,0.0,8469524091.67,20.0,6.0,31.0,16.0,1.0,1.0,3.0,20.0,0.0,0.0,4.0,50.0,1.0,5.0,57.0,4.0,9.0,4.0,6.0,3.0,0.0,4.0,3.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2022,1,1,47,168461,44,22,5133345450.0,32091501.7,3073914.07,0.0,8302968485.75,87.0,6.0,120.0,27.0,0.0,1.0,3.0,21.0,0.0,0.0,4.0,405.0,1.0,4.0,237.0,5.0,16.0,7.0,77.0,3.0,0.0,4.0,3.0,6.0,1.0,0.0,22.0,1.0,1.0,2.0,,133345450.0,0.0,14928189.28,2345874.31,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.0,0.0,0.0,1.0,4.0,0.0,16.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2022,2,1,47,170940,44,22,5133345450.0,26336885.98,10970723.7,0.0,8207554182.71,120.0,6.0,88.0,27.0,0.0,1.0,3.0,21.0,0.0,0.0,4.0,397.0,4.0,4.0,248.0,5.0,13.0,9.0,77.0,3.0,0.0,4.0,3.0,6.0,1.0,2.0,22.0,1.0,1.0,2.0,,133345450.0,0.0,16836383.89,5369371.16,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.0,0.0,0.0,1.0,4.0,0.0,16.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2022,3,1,51,182641,48,24,206315000.0,581409201.18,34901809.33,0.0,278847696.23,117.0,6.0,93.0,28.0,2.0,1.0,5.0,21.0,0.0,0.0,4.0,415.0,1.0,4.0,271.0,7.0,14.0,7.0,77.0,4.0,0.0,4.0,3.0,6.0,1.0,0.0,24.0,1.0,1.0,3.0,,206315000.0,0.0,33670409.480000004,21546822.310000002,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2022,4,1,49,181457,46,23,195513900.0,279005599.17,1623727628909.0,0.0,93422994.2,125.0,6.0,119.0,28.0,0.0,1.0,5.0,21.0,0.0,0.0,6.0,384.0,2.0,4.0,274.0,5.0,13.0,14.0,77.0,4.0,0.0,5.0,3.0,6.0,1.0,0.0,23.0,1.0,1.0,4.0,,195513900.0,0.0,29669371.32,1623673920298.28,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.0,0.0,0.0,1.0,4.0,1.0,16.0,1.0,0.0,0.0,56.0,75.0,5.0,1.0
2019_Disasters_Performance,2019-disasters,2023,2,1,43,174874,40,20,120133900.0,251884110.3,84177759.96,0.0,122022426.05,131.0,6.0,101.0,24.0,0.0,1.0,3.0,32.0,0.0,0.0,4.0,351.0,2.0,5.0,274.0,7.0,26.0,11.0,72.0,5.0,0.0,4.0,3.0,6.0,1.0,1.0,20.0,1.0,1.0,6.0,,104653900.0,0.0,52820506.77,55994867.7,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,0.0,0.0,1.0,3.0,0.0,15.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2023,3,1,59,208816,56,28,145314533.24,102174156.94,14047781236805.47,5968186.0600000005,108009152.3,104.0,6.0,127.0,27.0,0.0,9.0,3.0,36.0,0.0,0.0,4.0,503.0,3.0,5.0,339.0,14.0,22.0,5.0,77.0,5.0,0.0,4.0,3.0,11.0,1.0,0.0,28.0,1.0,1.0,9.0,,126669347.69,5968186.0600000005,62012737.13,14047772262838.11,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.0,0.0,0.0,2.0,4.0,5.0,16.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2023,4,1,81,258032,78,39,113158800.0,327395720.96,3983101663516.98,0.0,176773953.6,147.0,6.0,206.0,25.0,5.0,27.0,3.0,60.0,0.0,2.0,10.0,732.0,4.0,4.0,419.0,13.0,35.0,6.0,77.0,6.0,1.0,4.0,3.0,16.0,1.0,2.0,39.0,1.0,1.0,23.0,,112360800.0,0.0,85729248.27,3983055024277.52,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,39.0,0.0,0.0,1.0,3.0,18.0,16.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2024,1,1,85,485060,82,41,77037712.82,597568887.24,6763624107914.62,0.0,468972294.28000003,121.0,5.0,146.0,26.0,1.0,25.0,3.0,65.0,0.0,4.0,8.0,702.0,3.0,4.0,414.0,13.0,47.0,11.0,62.0,6.0,0.0,4.0,3.0,21.0,1.0,6.0,41.0,1.0,2.0,19.0,,77037712.82,0.0,67394974.03,6763601511736.359,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,41.0,0.0,0.0,2.0,4.0,21.0,13.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2024,2,1,94,483613,90,45,68732707.69,389905039.19,10653878791270.1,343200.0,28500749818233.99,176.0,5.0,152.0,23.0,1.0,55.0,3.0,94.0,0.0,3.0,11.0,809.0,4.0,4.0,450.0,14.0,32.0,11.0,65.0,5.0,0.0,4.0,3.0,26.0,1.0,1.0,45.0,1.0,3.0,30.0,,68732707.69,343200.0,114000472.43,10653848877552.84,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,45.0,0.0,0.0,0.0,3.0,27.0,14.0,1.0,0.0,0.0,,75.0,4.0,1.0
2019_Disasters_Performance,2019-disasters,2024,3,1,116,335345,112,56,77652521.96,28500362312378.66,12549980922479.01,0.0,21500674344090.76,166.0,6.0,175.0,23.0,0.0,60.0,3.0,105.0,0.0,4.0,20.0,980.0,5.0,5.0,533.0,18.0,47.0,8.0,61.0,5.0,0.0,4.0,3.0,29.0,1.0,7.0,56.0,1.0,4.0,37.0,,71240027.96,0.0,28500092663878.08,12549967386505.771,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,56.0,0.0,0.0,1.0,3.0,38.0,12.0,2.0,0.0,0.0,,75.0,4.0,1.0
