document_id,filename,category,disaster_code,year,quarter,page_count,file_size_bytes,processed_at,quarter_label,money_max_amount_usd_budget,money_max_amount_usd_drawdown,money_max_amount_usd_expended,money_max_amount_usd_obligated,money_max_amount_usd_unknown,money_n_mentions_budget,money_n_mentions_drawdown,money_n_mentions_expended,money_n_mentions_obligated,money_n_mentions_unknown,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,n_activities,n_activity_pages,n_unique_activities
174,hh57m-2021-q2.pdf,Harvey_57M_Performance,hh57m,2021,2,7,73978,2026-01-29 18:45:14.075515,Q2 2021,57800000.0,57800000.0,11347919.47,0.0,46240000.0,3.0,25.0,14.0,4.0,29.0,59820688.0,134350029.68,12905184.860000001,0.0,118721341.36,12.0,0.0,18.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,76.0,1.0,2.0,47.0,8.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2,4,2
207,drgr-hh5b-2021-q2.pdf,Harvey_5B_ActionPlan,hh5b,2021,2,1357,1930251,2026-01-29 19:03:23.635802,Q2 2021,127401367.0,,,,5676390000.0,170.0,,,,193.0,128581587.62,,,,6753473310.25636,7044.0,30.0,1479.0,300.0,21.0,753.0,0.0,565.0,1.0,42.0,171.0,4905.0,35.0,69.0,12439.0,590.0,2151.0,165.0,450.0,298.0,0.0,10.0,5.0,369.0,1.0,146.0,663,1334,638
226,h5b-2021-q2.pdf,Harvey_5B_Performance,h5b,2021,2,426,838928,2026-01-29 19:08:11.423271,Q2 2021,5676390000.0,259550000000.0,1585861080000.0,28696628.39,5676390000.0,253.0,1609.0,1151.0,526.0,5841.0,13931734846.74,269617376688.93,1592741696831.19,64515792.58,31674349493.48129,3307.0,18.0,727.0,33.0,5.0,451.0,1.0,489.0,1.0,34.0,87.0,9643.0,20.0,37.0,3844.0,387.0,588.0,291.0,266.0,166.0,0.0,16.0,2.0,222.0,1.0,71.0,207,416,207
291,ike-2021-q2.pdf,Hurricane_Ike,ike,2021,2,208,401638,2026-01-29 19:40:37.990979,Q2 2021,3122270146.86,3113472856.0,6412722070000.0,2177088.76,3400000000.0,101.0,621.0,327.0,260.0,274.0,3667815638.88,3844065812.31,25896112241428.71,3647123.19,8238269582.95,641.0,2.0,358.0,75.0,20.0,558.0,1.0,383.0,0.0,18.0,79.0,2040.0,18.0,33.0,1221.0,58.0,217.0,13.0,0.0,112.0,0.0,49.0,2.0,199.0,0.0,19.0,100,200,100
377,mit-2021-q2.pdf,Mitigation_Performance,mit,2021,2,3,69531,2026-01-29 19:44:54.195213,Q2 2021,4297189000.0,4297189000.0,,,2105622610.0,1.0,2.0,,,32.0,4297189000.0,4297189000.0,,,2834579010.0,27.0,2.0,12.0,8.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,63.0,1.0,0.0,76.0,6.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0,0
425,wf1-2021-q2.pdf,Wildfire_I,wf1,2021,2,2,65348,2026-01-29 19:45:36.253503,Q2 2021,31319686.0,31319686.0,21676725.56,,21929688.41,6.0,11.0,8.0,,22.0,124372688.32000001,61570355.07,21677257.06,,25793695.47,5.0,2.0,10.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,51.0,0.0,1.0,42.0,3.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,1.0,0,0,0
8,15f-2021-q3.pdf,2015_Floods,15f,2021,3,114,236452,2026-01-29 18:39:24.236772,Q3 2021,74568000.0,74568000.0,2957470420000.0,930797.54,1022520000000.0,66.0,363.0,160.0,146.0,170.0,263847690.06,150981644.83,7021027738728.39,2494305.72,1023511574727.71,240.0,1.0,268.0,2.0,7.0,102.0,5.0,134.0,0.0,0.0,12.0,982.0,5.0,13.0,553.0,20.0,81.0,7.0,13.0,18.0,0.0,2.0,0.0,135.0,0.0,4.0,55,110,55
40,16f-2021-q3.pdf,2016_Floods,16f,2021,3,150,289480,2026-01-29 18:40:25.677922,Q3 2021,238895000.0,238895000.0,4256998309999.9995,741574.51,714440000000.0,110.0,499.0,220.0,192.0,248.0,473315220.88,403255622.27,6864312208772.96,2138837.74,738479884303.42,341.0,7.0,548.0,1.0,5.0,83.0,3.0,196.0,0.0,2.0,12.0,1337.0,7.0,7.0,670.0,41.0,106.0,5.0,15.0,7.0,0.0,3.0,1.0,196.0,0.0,3.0,73,146,73
78,drgr-2018-south-texas-floods-2021-q3.pdf,2018_Floods_ActionPlan,2018-south-texas-floods,2021,3,40,127913,2026-01-29 18:41:53.699155,Q3 2021,46400000.0,,,,72913000.0,8.0,,,,16.0,108417000.0,,,,163578000.0,82.0,2.0,53.0,11.0,4.0,0.0,3.0,8.0,0.0,3.0,12.0,129.0,1.0,0.0,370.0,10.0,113.0,3.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,15,38,15
82,2018-floods-2021-q3.pdf,2018_Floods_Performance,2018-floods,2021,3,29,106730,2026-01-29 18:41:57.490768,Q3 2021,72913000.0,39869650.0,17752000.0,149978.56,72913000.0,20.0,125.0,84.0,31.0,440.0,336698086.44,117932633.94,93485309.22,310988.47,398187680.7,36.0,2.0,68.0,1.0,0.0,0.0,2.0,8.0,0.0,1.0,4.0,700.0,1.0,0.0,393.0,4.0,8.0,4.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,13,26,13
100,drgr-2019-disasters-2021-q3.pdf,2019_Disasters_ActionPlan,2019-disasters,2021,3,50,140092,2026-01-29 18:42:22.479526,Q3 2021,57440000.0,10637050.0,,,,8.0,4.0,,,24.0,78714100.0,10637050.0,,,,126.0,6.0,77.0,53.0,8.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,575.0,18.0,225.0,11.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24,47,24
116,2019-disasters-2021-q3.pdf,2019_Disasters_Performance,2019-disasters,2021,3,49,132283,2026-01-29 18:43:26.414284,Q3 2021,5000000000.0,212741000.0,10637050.0,349313.29,8000000000.0,27.0,173.0,76.0,56.0,81.0,5150690300.0,250943317.25,56865369.58,831137.17,8671802447.27,67.0,6.0,96.0,27.0,0.0,1.0,3.0,21.0,0.0,0.0,4.0,413.0,3.0,4.0,244.0,5.0,14.0,5.0,76.0,3.0,0.0,4.0,3.0,6.0,1.0,0.0,23,46,23
157,drgr-hh57m-ap-2021-q3.pdf,Harvey_57M_ActionPlan,hh57m-ap,2021,3,62,149880,2026-01-29 18:45:04.162659,Q3 2021,57800000.0,10089384.0,,,100.0,76.0,17.0,,,10.0,220215941.93,22329728.0,,,200.0,110.0,4.0,36.0,31.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,124.0,1.0,14.0,551.0,65.0,63.0,22.0,0.0,9.0,0.0,3.0,0.0,49.0,1.0,10.0,31,59,29
175,hh57m-2021-q3.pdf,Harvey_57M_Performance,hh57m,2021,3,37,117786,2026-01-29 18:45:14.967507,Q3 2021,57800000.0,57800000.0,11353780.01,5860.54,46240000.0,19.0,118.0,54.0,34.0,45.0,88613179.02,155662589.23,53394067.13,5860.54,156450496.84,59.0,4.0,56.0,23.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0,271.0,1.0,2.0,174.0,49.0,6.0,3.0,1.0,1.0,0.0,3.0,0.0,34.0,1.0,10.0,17,34,17
208,drgr-hh5b-2021-q3.pdf,Harvey_5B_ActionPlan,hh5b,2021,3,1376,2135792,2026-01-29 19:03:58.333021,Q3 2021,127401367.0,,,,5676390000.0,175.0,,,,144.0,129297814.78,,,,6789118794.62,3113.0,30.0,3268.0,397.0,10.0,493.0,0.0,696.0,0.0,24.0,84.0,4896.0,19.0,8.0,12315.0,58.0,2102.0,164.0,443.0,36.0,0.0,8.0,3.0,658.0,1.0,90.0,668,1354,603
227,h5b-2021-q3.pdf,Harvey_5B_Performance,h5b,2021,3,471,847936,2026-01-29 19:08:27.281340,Q3 2021,5676390000.0,469303597.92,9752861120000.0,35012041.18,5676390000.0,260.0,1774.0,1257.0,559.0,6409.0,12000294230.16,11668902869.66,16252801016591.49,115369716.73,37215143748.28,900.0,20.0,1571.0,49.0,7.0,273.0,1.0,512.0,1.0,4.0,49.0,10507.0,21.0,6.0,3703.0,34.0,483.0,386.0,264.0,29.0,0.0,15.0,2.0,348.0,1.0,28.0,230,461,230
292,ike-2021-q3.pdf,Hurricane_Ike,ike,2021,3,176,352935,2026-01-29 19:40:38.275449,Q3 2021,3122270146.86,3113472856.0,3322661130000.0,659886.13,3400000000.0,86.0,634.0,279.0,208.0,182.0,3575021150.9300003,4096252281.42,13823782941275.01,1945570.67,13633135735.199999,492.0,2.0,315.0,66.0,15.0,534.0,1.0,336.0,0.0,18.0,71.0,1838.0,19.0,32.0,1041.0,49.0,198.0,13.0,0.0,97.0,0.0,36.0,2.0,165.0,0.0,20.0,84,168,84
358,drgr-mit-2021-q3.pdf,Mitigation_ActionPlan,mit,2021,3,79,209459,2026-01-29 19:40:48.048546,Q3 2021,4297189000.0,,,,4301841000.0,57.0,,,,48.0,4297189000.0,,,,8599030000.0,238.0,0.0,67.0,54.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,387.0,21.0,0.0,889.0,43.0,101.0,23.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,76,38
378,mit-2021-q3.pdf,Mitigation_Performance,mit,2021,3,64,160909,2026-01-29 19:44:54.306530,Q3 2021,4301841000.0,214859450.0,500000000.0,1198324.81,2144776720.0,31.0,200.0,173.0,69.0,422.0,5159559900.0,1388767535.26,1719658853.1,2167858.12,3642260840.09,135.0,2.0,124.0,49.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,965.0,1.0,0.0,486.0,11.0,13.0,91.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,60,30
426,wf1-2021-q3.pdf,Wildfire_I,wf1,2021,3,29,111337,2026-01-29 19:45:36.331092,Q3 2021,31319686.0,31319686.0,3894362140000.0,109.0,28262700.52,19.0,94.0,47.0,40.0,36.0,98192507.92,108164090.26,3894432902386.11,762.94,86835303.39,109.0,4.0,49.0,0.0,1.0,54.0,2.0,39.0,0.0,6.0,9.0,243.0,4.0,1.0,277.0,6.0,128.0,3.0,1.0,70.0,0.0,23.0,0.0,67.0,0.0,3.0,13,26,13
9,15f-2021-q4.pdf,2015_Floods,15f,2021,4,103,219975,2026-01-29 18:39:27.104921,Q4 2021,74568000.0,74568000.0,1989959580000.0,344107.74,315609790.0,67.0,354.0,145.0,139.0,169.0,263043325.09,141641181.78,4015036770411.73,1261342.16,983214712.46,220.0,2.0,249.0,1.0,4.0,92.0,5.0,115.0,0.0,0.0,11.0,952.0,3.0,9.0,458.0,15.0,69.0,7.0,9.0,20.0,0.0,2.0,0.0,120.0,0.0,4.0,50,100,50
41,16f-2021-q4.pdf,2016_Floods,16f,2021,4,140,272135,2026-01-29 18:40:29.633018,Q4 2021,238895000.0,238895000.0,4762484680000.0,2387825.7,1346590000000.0,98.0,445.0,201.0,188.0,241.0,477476654.02,470582501.53,7633494238025.67,6716605.83,1368740105095.02,302.0,8.0,441.0,0.0,5.0,82.0,3.0,184.0,0.0,2.0,10.0,1249.0,8.0,5.0,599.0,39.0,95.0,7.0,10.0,7.0,0.0,3.0,1.0,180.0,0.0,6.0,68,136,68
79,drgr-2018-south-texas-floods-2021-q4.pdf,2018_Floods_ActionPlan,2018-south-texas-floods,2021,4,40,114506,2026-01-29 18:41:54.629493,Q4 2021,46400000.0,,,,72913000.0,8.0,,,,16.0,108417000.0,,,,163578000.0,82.0,2.0,53.0,11.0,4.0,0.0,3.0,8.0,0.0,3.0,12.0,129.0,1.0,0.0,369.0,10.0,113.0,4.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,15,38,15
83,2018-floods-2021-q4.pdf,2018_Floods_Performance,2018-floods,2021,4,31,110698,2026-01-29 18:41:58.465183,Q4 2021,72913000.0,39869650.0,19690000.0,8324.75,72913000.0,20.0,133.0,89.0,39.0,462.0,338666393.22,160134884.37,72732247.39,23622.38,355533302.52,50.0,2.0,70.0,1.0,1.0,0.0,3.0,8.0,0.0,2.0,5.0,743.0,2.0,1.0,417.0,4.0,17.0,5.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,14,28,14
101,drgr-2019-disasters-2021-q4.pdf,2019_Disasters_ActionPlan,2019-disasters,2021,4,50,140122,2026-01-29 18:42:23.927701,Q4 2021,57440000.0,10637050.0,,,,8.0,4.0,,,24.0,78714100.0,10637050.0,,,,126.0,6.0,77.0,53.0,8.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,574.0,18.0,229.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24,47,24
117,2019-disasters-2021-q4.pdf,2019_Disasters_Performance,2019-disasters,2021,4,3,69115,2026-01-29 18:43:26.616027,Q4 2021,5000000000.0,212741000.0,1540667.78,,8000000000.0,2.0,11.0,9.0,,28.0,5000000000.0,213081115.74,2081430.08,,8469524091.67,20.0,6.0,31.0,16.0,1.0,1.0,3.0,20.0,0.0,0.0,4.0,50.0,1.0,5.0,57.0,4.0,9.0,4.0,6.0,3.0,0.0,4.0,3.0,6.0,1.0,0.0,0,0,0
158,drgr-hh57m-ap-2021-q4.pdf,Harvey_57M_ActionPlan,hh57m-ap,2021,4,62,148621,2026-01-29 18:45:05.579057,Q4 2021,57800000.0,10089384.0,,,100.0,76.0,17.0,,,10.0,220215941.93,22329728.0,,,200.0,110.0,4.0,81.0,18.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,124.0,1.0,14.0,514.0,26.0,66.0,23.0,0.0,9.0,0.0,3.0,0.0,63.0,1.0,2.0,31,59,29
176,hh57m-2021-q4.pdf,Harvey_57M_Performance,hh57m,2021,4,7,75386,2026-01-29 18:45:15.284416,Q4 2021,57800000.0,57800000.0,11359221.84,5441.83,48409727.27,3.0,26.0,16.0,6.0,36.0,57878000.0,152555073.98,12151822.23,5521.53,145898629.17000002,18.0,0.0,22.0,9.0,0.0,0.0,2.0,11.0,0.0,3.0,1.0,88.0,1.0,2.0,61.0,10.0,5.0,3.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,1.0,2,4,2
209,drgr-hh5b-2021-q4.pdf,Harvey_5B_ActionPlan,hh5b,2021,4,1388,2152066,2026-01-28 16:28:46.163610,Q4 2021,127401367.0,,,,5676390000.0,177.0,,,,146.0,226832814.78,,,,6786918963.62,3141.0,30.0,3369.0,406.0,10.0,492.0,0.0,695.0,0.0,24.0,85.0,4934.0,19.0,18.0,12406.0,60.0,2129.0,166.0,448.0,38.0,0.0,8.0,2.0,671.0,1.0,91.0,672,1365,607
228,h5b-2021-q4.pdf,Harvey_5B_Performance,h5b,2021,4,650,1125922,2026-01-29 19:08:48.618466,Q4 2021,5676390000.0,131399630000000.0,9872379190000.0,28577340.08,5676390000.0,345.0,2643.0,1731.0,841.0,8890.0,13158049914.98,161489831296977.2,39909969573217.22,85951309.62,23084527039.96,1052.0,20.0,1935.0,110.0,9.0,314.0,1.0,628.0,1.0,3.0,52.0,14756.0,24.0,5.0,4953.0,51.0,544.0,447.0,273.0,34.0,0.0,15.0,2.0,628.0,1.0,39.0,320,641,320
293,ike-2021-q4.pdf,Hurricane_Ike,ike,2021,4,250,474154,2026-01-29 19:40:38.645585,Q4 2021,3122270146.86,3113472856.0,8366813820000.0,5915384.84,3400000000.0,136.0,917.0,393.0,350.0,218.0,3652651246.55,4321412067.26,59965415337624.42,7371107.07,8411446234.73,780.0,4.0,465.0,98.0,15.0,818.0,1.0,487.0,0.0,23.0,113.0,2459.0,22.0,38.0,1582.0,59.0,333.0,24.0,0.0,206.0,0.0,61.0,3.0,248.0,0.0,36.0,121,242,121
359,drgr-mit-2021-q4.pdf,Mitigation_ActionPlan,mit,2021,4,280,507945,2026-01-29 19:40:48.405245,Q4 2021,4297189000.0,,,,4301841000.0,58.0,,,,90.0,4297294400.0,,,,8599057671.0,1009.0,0.0,212.0,122.0,9.0,154.0,0.0,142.0,0.0,82.0,22.0,1060.0,29.0,3.0,2951.0,54.0,206.0,73.0,36.0,65.0,0.0,0.0,15.0,51.0,0.0,38.0,132,274,126
379,mit-2021-q4.pdf,Mitigation_Performance,mit,2021,4,268,483888,2026-01-29 19:44:54.687117,Q4 2021,4301841000.0,4286994000000000.0,2144776720.0,4570555.85,2294582987.3,140.0,1193.0,636.0,359.0,3732.0,9080181489.56,8527338138636953.0,6432878938.66,6355990.92,17282600338.65,462.0,1.0,281.0,122.0,10.0,154.0,7.0,146.0,0.0,4.0,21.0,6140.0,8.0,3.0,2429.0,12.0,126.0,445.0,38.0,4.0,0.0,0.0,0.0,65.0,0.0,4.0,132,264,132
427,wf1-2021-q4.pdf,Wildfire_I,wf1,2021,4,20,97130,2026-01-29 19:45:36.400529,Q4 2021,31319686.0,31319686.0,5487448650000.0,8.58,21930772.3,15.0,79.0,35.0,27.0,28.0,145813483.38,96580846.23,7041213620643.42,42.9,26116748.61,86.0,2.0,38.0,0.0,0.0,47.0,2.0,37.0,0.0,6.0,9.0,188.0,4.0,1.0,210.0,3.0,119.0,3.0,0.0,64.0,0.0,21.0,0.0,53.0,0.0,3.0,9,18,9
10,15f-2022-q1.pdf,2015_Floods,15f,2022,1,91,276472,2026-01-29 18:39:29.664444,Q1 2022,74568000.0,74568000.0,1609988110000.0,2111.32,315609790.0,64.0,351.0,129.0,99.0,120.0,281131911.09,147311592.94,3394415962324.5,3972.2700000000004,989290805.99,199.0,1.0,290.0,1.0,4.0,78.0,5.0,86.0,0.0,0.0,9.0,823.0,2.0,4.0,436.0,15.0,68.0,7.0,10.0,16.0,0.0,2.0,0.0,113.0,0.0,3.0,44,88,44
42,16f-2022-q1.pdf,2016_Floods,16f,2022,1,148,399930,2026-01-29 18:40:33.503258,Q1 2022,238895000.0,238895000.0,1671977490000.0,1576.76,1213840000000.0,106.0,597.0,213.0,164.0,163.0,500611257.97,507700328.9,3208917749284.95,1576.76,1266219778203.6,306.0,3.0,659.0,0.0,2.0,80.0,3.0,180.0,0.0,2.0,10.0,1314.0,7.0,5.0,662.0,24.0,94.0,4.0,13.0,7.0,0.0,1.0,1.0,195.0,0.0,2.0,72,144,72
80,drgr-2018-south-texas-floods-2022-q1.pdf,2018_Floods_ActionPlan,2018-south-texas-floods,2022,1,38,150042,2026-01-29 18:41:55.548606,Q1 2022,46400000.0,,,,72913000.0,8.0,,,,16.0,108417000.0,,,,163578000.0,80.0,2.0,52.0,11.0,4.0,0.0,2.0,8.0,0.0,3.0,11.0,121.0,1.0,0.0,352.0,10.0,112.0,4.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14,36,14
84,2018-floods-2022-q1.pdf,2018_Floods_Performance,2018-floods,2022,1,27,139125,2026-01-29 18:41:59.434135,Q1 2022,72913000.0,39869650.0,17752000.0,0.0,72913000.0,18.0,125.0,78.0,29.0,403.0,291588893.22,114176696.0,53230484.01,0.0,345218533.19,48.0,2.0,74.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,4.0,653.0,3.0,0.0,363.0,5.0,8.0,3.0,54.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,12,24,12
102,drgr-2019-disasters-2022-q1.pdf,2019_Disasters_ActionPlan,2019-disasters,2022,1,50,202228,2026-01-29 18:42:25.496381,Q1 2022,57440000.0,10637050.0,,,,8.0,4.0,,,24.0,78714100.0,10637050.0,,,,126.0,6.0,77.0,53.0,8.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,574.0,18.0,229.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24,47,24
118,2019-disasters-2022-q1.pdf,2019_Disasters_Performance,2019-disasters,2022,1,47,168461,2026-01-29 18:43:27.921186,Q1 2022,5000000000.0,10637050.0,676212.71,0.0,8000000000.0,21.0,180.0,73.0,54.0,77.0,5133345450.0,32091501.7,3073914.07,0.0,8302968485.75,87.0,6.0,120.0,27.0,0.0,1.0,3.0,21.0,0.0,0.0,4.0,405.0,1.0,4.0,237.0,5.0,16.0,7.0,77.0,3.0,0.0,4.0,3.0,6.0,1.0,0.0,22,44,22
159,drgr-hh57m-ap-2022-q1.pdf,Harvey_57M_ActionPlan,hh57m-ap,2022,1,35,145687,2026-01-29 18:45:06.581821,Q1 2022,57800000.0,10089384.0,,,100.0,34.0,11.0,,,7.0,220215941.93,21954728.0,,,200.0,70.0,4.0,623.0,11.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,65.0,1.0,11.0,285.0,5.0,56.0,24.0,0.0,9.0,0.0,3.0,0.0,57.0,1.0,0.0,17,33,17
177,hh57m-2022-q1.pdf,Harvey_57M_Performance,hh57m,2022,1,15,100959,2026-01-29 18:45:15.794808,Q1 2022,57800000.0,57800000.0,11366366.79,0.0,11366400.0,7.0,59.0,28.0,13.0,39.0,61569686.66,161899968.59,12425058.579999998,0.0,38056750.96,27.0,0.0,45.0,9.0,0.0,0.0,2.0,10.0,2.0,3.0,1.0,148.0,1.0,2.0,87.0,9.0,4.0,3.0,1.0,2.0,0.0,3.0,0.0,25.0,1.0,1.0,6,12,6
210,drgr-hh5b-2022-q1.pdf,Harvey_5B_ActionPlan,hh5b,2022,1,1132,2904645,2026-01-29 19:38:41.112871,Q1 2022,127401367.0,,,,5676390000.0,14.0,,,,204.0,228603505.6,,,,12506129844.05,2707.0,26.0,3107.0,383.0,9.0,466.0,0.0,655.0,0.0,14.0,80.0,4155.0,17.0,15.0,10011.0,38.0,1871.0,165.0,405.0,35.0,0.0,8.0,1.0,646.0,1.0,78.0,549,1113,507
229,h5b-2022-q1.pdf,Harvey_5B_Performance,h5b,2022,1,626,1859169,2026-01-29 19:09:13.082893,Q1 2022,5676390000.0,478514680000000.0,9345921570000.0,0.0,5676390000.0,351.0,2955.0,1650.0,675.0,8338.0,11374943601.34,478526740042712.06,33118986377227.918,0.0,29040112058.61,1025.0,21.0,2159.0,114.0,7.0,286.0,1.0,607.0,0.0,1.0,37.0,14198.0,21.0,7.0,4635.0,52.0,545.0,445.0,264.0,30.0,0.0,12.0,1.0,516.0,1.0,28.0,308,617,265
294,ike-2022-q1.pdf,Hurricane_Ike,ike,2022,1,332,951644,2026-01-29 19:40:39.782246,Q1 2022,3122270146.86,3113472856.0,9612157650000.0,66962.46,3400000000.0,175.0,1503.0,532.0,330.0,175.0,3708268526.98,4551814298.5,52371997680233.71,341567.25,12467352021.19,1108.0,2.0,959.0,216.0,26.0,1017.0,1.0,715.0,0.0,14.0,162.0,3165.0,39.0,40.0,2082.0,78.0,353.0,28.0,0.0,300.0,0.0,131.0,4.0,397.0,0.0,36.0,162,324,162
360,drgr-mit-2022-q1.pdf,Mitigation_ActionPlan,mit,2022,1,327,930597,2026-01-29 19:40:49.490129,Q1 2022,4297189000.0,,,,4301841000.0,57.0,,,,85.0,4297189000.0,,,,12900898675.0,1141.0,0.0,240.0,138.0,5.0,221.0,0.0,211.0,0.0,104.0,30.0,1212.0,28.0,3.0,3460.0,60.0,267.0,73.0,36.0,92.0,0.0,0.0,23.0,67.0,0.0,50.0,154,320,153
380,mit-2022-q1.pdf,Mitigation_Performance,mit,2022,1,153,511399,2026-01-29 19:44:55.181052,Q1 2022,4301841000.0,7190056000000000.0,5141719130000.0,0.0,1069538223.23,74.0,705.0,391.0,149.0,2085.0,6530583464.78,1.115579479175836e+16,18946094010434.91,0.0,4302439457.76,335.0,1.0,233.0,76.0,5.0,94.0,7.0,127.0,0.0,0.0,17.0,3497.0,4.0,0.0,1507.0,17.0,121.0,250.0,38.0,5.0,0.0,0.0,1.0,49.0,0.0,8.0,74,148,73
428,wf1-2022-q1.pdf,Wildfire_I,wf1,2022,1,20,114087,2026-01-29 19:45:36.473466,Q1 2022,31319686.0,31319686.0,5842626390000.0,0.0,21930772.3,13.0,81.0,36.0,21.0,33.0,114796365.36,92885217.39,17539801437381.57,0.0,25188596.93,79.0,2.0,48.0,0.0,0.0,47.0,2.0,37.0,0.0,6.0,9.0,186.0,4.0,1.0,204.0,3.0,118.0,3.0,0.0,64.0,0.0,21.0,0.0,52.0,0.0,3.0,9,18,9
11,15f-2022-q2.pdf,2015_Floods,15f,2022,2,87,272133,2026-01-29 18:39:32.061043,Q2 2022,74568000.0,74568000.0,4603429030000.0,1166.48,315609790.0,64.0,343.0,123.0,101.0,118.0,270413546.71,136221377.21,4603455630200.76,1166.48,990898432.94,227.0,2.0,264.0,1.0,5.0,82.0,5.0,91.0,0.0,0.0,12.0,808.0,2.0,9.0,442.0,14.0,74.0,10.0,15.0,15.0,0.0,2.0,0.0,128.0,0.0,3.0,42,84,42
43,16f-2022-q2.pdf,2016_Floods,16f,2022,2,152,412375,2026-01-29 18:40:37.570956,Q2 2022,238895000.0,238895000.0,5433977310000.0,706.03,559991968.0,108.0,554.0,219.0,175.0,196.0,514712590.24,463916827.99,29689351306820.97,706.03,1923764057.03,423.0,3.0,552.0,0.0,2.0,82.0,3.0,182.0,0.0,3.0,8.0,1312.0,13.0,5.0,673.0,32.0,104.0,5.0,13.0,7.0,0.0,2.0,1.0,206.0,0.0,2.0,74,148,74
81,drgr-2018-south-texas-floods-2022-q2.pdf,2018_Floods_ActionPlan,2018-south-texas-floods,2022,2,38,150072,2026-01-29 18:41:56.517583,Q2 2022,46400000.0,,,,72913000.0,8.0,,,,16.0,108417000.0,,,,163578000.0,80.0,2.0,55.0,11.0,0.0,0.0,2.0,8.0,0.0,3.0,11.0,121.0,1.0,0.0,352.0,10.0,112.0,4.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14,36,14
85,2018-floods-2022-q2.pdf,2018_Floods_Performance,2018-floods,2022,2,27,140168,2026-01-29 18:42:00.416718,Q2 2022,72913000.0,39869650.0,17752000.0,0.0,72913000.0,17.0,126.0,78.0,28.0,404.0,291609893.22,149952324.23,54432463.71,0.0,345317216.39,70.0,2.0,55.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,4.0,653.0,1.0,0.0,371.0,4.0,7.0,5.0,54.0,2.0,0.0,2.0,1.0,3.0,0.0,4.0,12,24,12
103,drgr-2019-disasters-2022-q2.pdf,2019_Disasters_ActionPlan,2019-disasters,2022,2,50,202230,2026-01-29 18:42:27.093535,Q2 2022,57440000.0,10637050.0,,,,8.0,4.0,,,24.0,78714100.0,10637050.0,,,,126.0,6.0,84.0,53.0,0.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,574.0,18.0,229.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24,47,24
119,2019-disasters-2022-q2.pdf,2019_Disasters_Performance,2019-disasters,2022,2,47,170940,2026-01-29 18:43:29.189114,Q2 2022,5000000000.0,3992800.0,2802367.12,0.0,8000000000.0,21.0,176.0,73.0,53.0,74.0,5133345450.0,26336885.98,10970723.7,0.0,8207554182.71,120.0,6.0,88.0,27.0,0.0,1.0,3.0,21.0,0.0,0.0,4.0,397.0,4.0,4.0,248.0,5.0,13.0,9.0,77.0,3.0,0.0,4.0,3.0,6.0,1.0,2.0,22,44,22
