document_id,filename,category,disaster_code,year,quarter,page_number,source_type,activity_id,county_fips3,county_name,city,zip,metric,value,unit,confidence,method,snippet
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_F&D,,,,,admin_payroll_usd,3853.13,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with four (4) flood and drainage projects. The GLO also reimbursed costs associated with the delivery of the MOD Infrastructure Program and vendor costs asso"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_PF,,,,,admin_payroll_usd,124.74,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with the MOD Infrastructure program. 124.74 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_PF,,,,,admin_payroll_usd,98.11,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed Harris County for costs associated with one (1) public facility project. The Texas General Land Office also reimbursed costs associated with the delivery of the  MOD Infr"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_PF,,,,,admin_payroll_usd,195.57,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the Method of Distribution (MOD) program. 195.57 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_PF,,,,,admin_payroll_usd,481.81,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with one (1) public facilities project. The GLO also reimbursed costs associated with the delivery of the MOD Infrastructure Program. 481.81 - Payroll alloca"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_SF,,,,,admin_payroll_usd,624.37,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with the MOD Infrastructure program. 624.37 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_SF,,,,,admin_payroll_usd,491.07,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed Harris County for costs associated with two (2) sewer projects. The Texas General Land Office also reimbursed costs associated with the delivery of the  MOD Infrastructur"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_SF,,,,,admin_payroll_usd,978.89,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the Method of Distribution (MOD) program and vendor costs associated with environmental reviews. 978.89 - Payroll allocation costs in support of activity deliv"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCMOD_DA_LMI_19-147-002-B490_SF,,,,,admin_payroll_usd,1204.2,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the Method of Distribution (MOD) program. 1204.2 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HCMOD_DA_UN_19-147-002-B490_F&D,,,,,admin_payroll_usd,374.55,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the MOD Infrastructure program  and vendor costs associated with environmental reviews. 374.55 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HCMOD_DA_UN_19-147-002-B490_F&D,,,,,admin_payroll_usd,294.59,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed Harris County for costs associated with two (2) flood and drainage urgent need projects. The Texas General Land Office also reimbursed costs associated with the delivery "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HCMOD_DA_UN_19-147-002-B490_F&D,,,,,admin_payroll_usd,587.23,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with two (2) flood and drainage projects. The GLO also reimbursed costs associated with the delivery of the MOD Infrastructure Program and vendor costs assoc"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCMOD_DA_UN_19-147-002-B490_F&D,,,,,admin_payroll_usd,722.39,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the Method of Distribution (MOD) program. 722.39 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HCMOD_DA_UN_19-147-002-B490_PF,,,,,admin_payroll_usd,249.81,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the MOD Infrastructure program. 249.81 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HCMOD_DA_UN_19-147-002-B490_PF,,,,,admin_payroll_usd,391.67,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with one (1) public facility project. The GLO also reimbursed costs associated with the delivery of the MOD Infrastructure Program. 391.67 - Payroll allocati"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCMOD_DA_UN_19-147-002-B490_PF,,,,,admin_payroll_usd,240.58,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the Method of Distribution (MOD) program. 240.58 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HCPLAN_DA_NA_19-147-002-B490,,,,,admin_payroll_usd,1052.59,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for three (3) planning studies, which are underway. 1052.59 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HCPLAN_DA_NA_19-147-002-B490,,,,,admin_payroll_usd,1967.92,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with one (1) study, which is pending closeout. The GLO also reimbursed costs associated with delivering the Planning Program. 1967.92 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HCPLAN_DA_NA_19-147-002-B490,,,,,admin_payroll_usd,4668.37,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with eight (8) planning studies, which are underway or complete. The GLO also reimbursed costs associated with the delivery of the Planning Program. 4668.37 "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCPLAN_DA_NA_19-147-002-B490,,,,,admin_payroll_usd,5374.96,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with five (5) planning studies, which are underway or complete. The GLO also reimbursed costs associated with the delivery of the Planning Program. 5374.96 -"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HCPS_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,1499.35,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with delivering the Public Services program. 1499.35 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HCPS_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,1115.56,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed costs associated with delivering the Public Services program. 1115.56 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HCPS_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,2593.3,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for project delivery costs associated with the Public Services program. 2593.3 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCPS_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,1290.61,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated with one (1) public services project, as well as costs associated with delivering the Public Services program. 1290.61 - Payroll allocation costs in support "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HCSFNC_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,1304.55,usd,0.95,xlsx:payroll_allocation,"During the reporting period, GLO reimbursed Harris County for acquisition costs associated with one Single Family New Construction Program project. Additionally, the GLO reimbursed costs associated with the delivery of the Single Family New"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HCSFNC_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,4834.08,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for costs associated one (1) development. The GLO also reimbursed costs associated with the delivery of the Single Family New Construction Program. 4834.08 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HCSFNC_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,3283.56,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed Harris County for project delivery costs. The Texas General Land Office also reimbursed costs associated with the delivery of the Single Family New Construction Program a"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HCSFNC_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,5960.78,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for one (1) single-family new construction project. The GLO also reimbursed costs associated with the delivery of the Single Family New Construction Program and vendor costs asso"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HCSFNC_DA_LMI_19-147-002-B490,,,,,admin_payroll_usd,3269.05,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed Harris County for two (2) single-family new construction projects. The GLO also reimbursed costs associated with the delivery of the Single Family New Construction Program. 3269.05 - Payroll a"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouADMIN_DA_NA_21-134-000-C788,,,,,admin_payroll_usd,33649.07,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed for costs associated with the administration of the City of Houston&apos;s programs.  33649.07 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouADMIN_DA_NA_21-134-000-C788,,,,,admin_payroll_usd,21372.28,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed payroll costs associated with administering the grant. The city did not submit any new administration payment requests to the GLO during the quarter, which is why expenditures are relatively l"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouADMIN_DA_NA_21-134-000-C788,,,,,admin_payroll_usd,43571.18,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed for costs associated with the administration of the City of Houston&apos;s programs. 43571.18 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HouBP_DA_LMI_21-134-000-C788_ACQ,,,,,admin_payroll_usd,2445.51,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for costs associated with the acquisition of one property, property management costs associated with one property, and costs associated with the delivery of the Buyout Prog"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouBP_DA_LMI_21-134-000-C788_ACQ,,,,,admin_payroll_usd,11159.67,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for costs associated with the acquisition of one property, property management costs associated with one property, and costs associated with the delivery of the Buyout Prog"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouBP_DA_LMI_21-134-000-C788_ACQ,,,,,admin_payroll_usd,9456.32,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed the City of Houston for property management costs associated with one property, and costs associated with the delivery of the Buyout Program. The Texas General Land Offic"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouBP_DA_LMI_21-134-000-C788_ACQ,,,,,admin_payroll_usd,17354.94,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for property management costs associated with one property. The GLO also reimbursed for costs associated with delivery of the program. 17354.94 - Payroll allocation costs i"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HouBP_DA_LMI_21-134-000-C788_ACQ,,,,,admin_payroll_usd,12284.59,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for property management costs associated with one property. The GLO also reimbursed for costs associated with delivery of the program. 12284.59 - Payroll allocation costs i"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HouERP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,2329.71,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for assistance to 23 business applicants in the City of Houston and completed reimbursement of grants to 5 business applicants. Additionally, the GLO reimbursed costs assoc"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouERP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,3150.66,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for assistance to 39 business applicants in the City of Houston and completed reimbursement of grants to 19 business applicants. Additionally, the GLO reimbursed costs asso"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouERP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,6161.92,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed the City of Houston for assistance to 32 business applicants in the City of Houston and completed reimbursement of grants to 12 business applicants. Additionally, the Tex"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouERP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,8436.11,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for assistance to 67 business applicants in the City of Houston and completed reimbursement of grants to 41 business applicants. Additionally, the GLO reimbursed costs asso"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HouERP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,12889.19,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for assistance to 32 business applicants in the City of Houston and completed reimbursement of grants to 7 business applicants. Additionally, the GLO reimbursed costs assoc"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HouHBAP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,791.45,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for down payment assistance to 16 low-to-moderate income households, as well as costs associated with the delivery of the Homebuyer Assistance Program. 791.45 - Payroll All"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouHBAP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,1653.96,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for down payment assistance to 9 low-to-moderate income households, as well as costs associated with the delivery of the Homebuyer Assistance Program.  1653.96 - Payroll Al"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouHBAP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,2307.95,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed the City of Houston for down payment assistance to 7 low-to-moderate income households, as well as costs associated with the delivery of the Homebuyer Assistance Program."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouHBAP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,3575.49,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for down payment assistance to 6 low-to-moderate income households. The GLO also reimbursed for costs associated with the delivery of the program. 3575.49 - Payroll allocat"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HouHBAP_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,5601.68,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for down payment assistance to 14 low-to-moderate income households. The GLO also reimbursed for costs associated with the delivery of the program. 5601.68 - Payroll alloca"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HouHBAP_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,403.55,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for downpayment assistance to 10 non-low-to-moderate income households, as well as costs associated with the delivery of the Homebuyer Assistance Program. 403.55 - Payroll "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouHBAP_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,843.35,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for downpayment assistance to 12 urgent need income households, as well as costs associated with the delivery of the Homebuyer Assistance Program.  843.35 - Payroll Allocat"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouHBAP_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,1609.82,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed the City of Houston for down payment assistance to 16 urgent need income households, as well as costs associated with the delivery of the Homebuyer Assistance Program. Ad"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouHBAP_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,2256.14,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for down payment assistance to 21 urgent need households. The GLO also reimbursed for costs associated with the delivery of the program. 2256.14 - Payroll allocation costs "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HouHBAP_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,4081.41,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for down payment assistance to 20 urgent need households. The GLO also reimbursed for costs associated with the delivery of the program. 4081.41 - Payroll allocation costs "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HouHoAP[CM]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,6524.55,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for costs associated with the rehabilitation or reconstruction of 72 homeowner assistance projects for low-to-moderate income households, as well as costs associated with t"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouHoAP[CM]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,15379.14,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for costs associated with the rehabilitation or reconstruction of 70 homeowner assistance projects for low-to-moderate income households, as well as costs associated with t"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouHoAP[CM]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,12270.83,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed the City of Houston for costs associated with the rehabilitation or reconstruction of 33 homeowner assistance projects for low-to-moderate income households, as well as c"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouHoAP[CM]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,21558.29,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for costs associated with the rehabilitation or reconstruction of 42 homeowner assistance projects for low-to-moderate income households. The GLO also reimbursed for costs "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HouHoAP[CM]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,8812.52,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for costs associated with the rehabilitation or reconstruction of 23 homeowner assistance projects for low-to-moderate income households. The GLO also reimbursed for costs "
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouHoAP[CM]_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,2295.96,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed costs associated with the delivery of the Homeowner Assistance Program. 2295.96 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouHoAP[CM]_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,1018.42,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed costs associated with the delivery of the Homeowner Assistance Program. Additionally, as part of an annual reconciliation of the data, the Texas General Land Office ident"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouHoAP[CM]_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,2404.96,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for costs associated with the rehabilitation or reconstruction of 1 homeowner assistance project for urgent need households. The GLO also reimbursed for costs associated wi"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,HouHoAP[CM]_DA_UN_21-134-000-C788,,,,,admin_payroll_usd,773.93,usd,0.95,xlsx:payroll_allocation,Negative expenditures for this quarter reflect a payroll allocation correction for GLO oversight. 773.93 - Payroll allocation costs in support of activity delivery.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,HouHoAP[Reimb]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,3618.12,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for homeowner reimbursement assistance to 18 low-to-moderate income households, as well as costs associated with the delivery of the Homeowner Assistance Program. 3618.12 -"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,HouHoAP[Reimb]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,8528.38,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for homeowner reimbursement assistance to 25 low-to-moderate income households, as well as costs associated with the delivery of the Homeowner Assistance Program. The GLO a"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,HouHoAP[Reimb]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,8369.62,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the Texas General Land Office reimbursed the City of Houston for homeowner reimbursement assistance to 3 low-to-moderate income households, as well as costs associated with the delivery of the Homeowner Assistan"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,HouHoAP[Reimb]_DA_LMI_21-134-000-C788,,,,,admin_payroll_usd,13519.93,usd,0.95,xlsx:payroll_allocation,"During the reporting period, the GLO reimbursed the City of Houston for homeowner reimbursement assistance to 49 low-to-moderate income households. The GLO also reimbursed for costs associated with the delivery of the program and vendor cos"
