category,disaster_code,year,quarter,entity_type,n_mentions
Hurricane_Rita1,rita1,2012,1,NORP,3
Hurricane_Rita1,rita1,2012,1,ORDINAL,2
Hurricane_Rita1,rita1,2012,1,ORG,776
Hurricane_Rita1,rita1,2012,1,PERCENT,44
Hurricane_Rita1,rita1,2012,1,PERSON,86
Hurricane_Rita1,rita1,2012,1,PRODUCT,14
Hurricane_Rita1,rita1,2012,1,QUANTITY,40
Hurricane_Rita1,rita1,2012,1,RAINFALL,3
Hurricane_Rita1,rita1,2012,1,TX_COUNTY,41
Hurricane_Rita1,rita1,2012,1,WIND_SPEED,12
Hurricane_Rita1,rita1,2012,1,WORK_OF_ART,45
Hurricane_Rita1,rita1,2012,2,CARDINAL,269
Hurricane_Rita1,rita1,2012,2,DATE,180
Hurricane_Rita1,rita1,2012,2,DISASTER,44
Hurricane_Rita1,rita1,2012,2,EVENT,4
Hurricane_Rita1,rita1,2012,2,FAC,9
Hurricane_Rita1,rita1,2012,2,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2012,2,GPE,65
Hurricane_Rita1,rita1,2012,2,LAW,7
Hurricane_Rita1,rita1,2012,2,LOC,7
Hurricane_Rita1,rita1,2012,2,MONEY,549
Hurricane_Rita1,rita1,2012,2,NORP,2
Hurricane_Rita1,rita1,2012,2,ORG,434
Hurricane_Rita1,rita1,2012,2,PERCENT,19
Hurricane_Rita1,rita1,2012,2,PERSON,26
Hurricane_Rita1,rita1,2012,2,PRODUCT,10
Hurricane_Rita1,rita1,2012,2,QUANTITY,6
Hurricane_Rita1,rita1,2012,2,RAINFALL,3
Hurricane_Rita1,rita1,2012,2,TX_COUNTY,27
Hurricane_Rita1,rita1,2012,2,WIND_SPEED,3
Hurricane_Rita1,rita1,2012,2,WORK_OF_ART,10
Hurricane_Rita1,rita1,2012,3,CARDINAL,52
Hurricane_Rita1,rita1,2012,3,DATE,57
Hurricane_Rita1,rita1,2012,3,DISASTER,13
Hurricane_Rita1,rita1,2012,3,FAC,4
Hurricane_Rita1,rita1,2012,3,GPE,29
Hurricane_Rita1,rita1,2012,3,LAW,4
Hurricane_Rita1,rita1,2012,3,MONEY,145
Hurricane_Rita1,rita1,2012,3,NORP,1
Hurricane_Rita1,rita1,2012,3,ORG,136
Hurricane_Rita1,rita1,2012,3,PERCENT,4
Hurricane_Rita1,rita1,2012,3,PERSON,4
Hurricane_Rita1,rita1,2012,3,PRODUCT,2
Hurricane_Rita1,rita1,2012,3,QUANTITY,5
Hurricane_Rita1,rita1,2012,3,RAINFALL,3
Hurricane_Rita1,rita1,2012,3,TX_COUNTY,11
Hurricane_Rita1,rita1,2012,3,WORK_OF_ART,3
Hurricane_Rita1,rita1,2012,4,CARDINAL,71
Hurricane_Rita1,rita1,2012,4,DATE,46
Hurricane_Rita1,rita1,2012,4,DISASTER,27
Hurricane_Rita1,rita1,2012,4,FAC,5
Hurricane_Rita1,rita1,2012,4,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2012,4,GPE,23
Hurricane_Rita1,rita1,2012,4,LAW,4
Hurricane_Rita1,rita1,2012,4,LOC,4
Hurricane_Rita1,rita1,2012,4,MONEY,177
Hurricane_Rita1,rita1,2012,4,ORG,143
Hurricane_Rita1,rita1,2012,4,PERCENT,9
Hurricane_Rita1,rita1,2012,4,PERSON,7
Hurricane_Rita1,rita1,2012,4,PRODUCT,3
Hurricane_Rita1,rita1,2012,4,QUANTITY,1
Hurricane_Rita1,rita1,2012,4,TX_COUNTY,5
Hurricane_Rita1,rita1,2012,4,WIND_SPEED,1
Hurricane_Rita1,rita1,2012,4,WORK_OF_ART,10
Hurricane_Rita1,rita1,2013,1,CARDINAL,5
Hurricane_Rita1,rita1,2013,1,DATE,5
Hurricane_Rita1,rita1,2013,1,DISASTER,10
Hurricane_Rita1,rita1,2013,1,EVENT,1
Hurricane_Rita1,rita1,2013,1,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2013,1,LAW,1
Hurricane_Rita1,rita1,2013,1,LOC,1
Hurricane_Rita1,rita1,2013,1,MONEY,31
Hurricane_Rita1,rita1,2013,1,ORG,34
Hurricane_Rita1,rita1,2013,1,PERCENT,3
Hurricane_Rita1,rita1,2013,1,PERSON,2
Hurricane_Rita1,rita1,2013,1,PRODUCT,3
Hurricane_Rita1,rita1,2013,1,WORK_OF_ART,2
Hurricane_Rita1,rita1,2013,2,CARDINAL,69
Hurricane_Rita1,rita1,2013,2,DAMAGE_METRIC,1
Hurricane_Rita1,rita1,2013,2,DATE,52
Hurricane_Rita1,rita1,2013,2,DISASTER,18
Hurricane_Rita1,rita1,2013,2,FAC,2
Hurricane_Rita1,rita1,2013,2,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2013,2,GPE,32
Hurricane_Rita1,rita1,2013,2,LAW,6
Hurricane_Rita1,rita1,2013,2,LOC,3
Hurricane_Rita1,rita1,2013,2,MONEY,149
Hurricane_Rita1,rita1,2013,2,NORP,2
Hurricane_Rita1,rita1,2013,2,ORDINAL,2
Hurricane_Rita1,rita1,2013,2,ORG,132
Hurricane_Rita1,rita1,2013,2,PERCENT,6
Hurricane_Rita1,rita1,2013,2,PERSON,5
Hurricane_Rita1,rita1,2013,2,PRODUCT,5
Hurricane_Rita1,rita1,2013,2,PROGRAM,5
Hurricane_Rita1,rita1,2013,2,QUANTITY,3
Hurricane_Rita1,rita1,2013,2,TX_COUNTY,6
Hurricane_Rita1,rita1,2013,2,WORK_OF_ART,6
Hurricane_Rita1,rita1,2013,3,CARDINAL,11
Hurricane_Rita1,rita1,2013,3,DAMAGE_METRIC,1
Hurricane_Rita1,rita1,2013,3,DATE,12
Hurricane_Rita1,rita1,2013,3,DISASTER,9
Hurricane_Rita1,rita1,2013,3,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2013,3,GPE,7
Hurricane_Rita1,rita1,2013,3,LAW,1
Hurricane_Rita1,rita1,2013,3,LOC,8
Hurricane_Rita1,rita1,2013,3,MONEY,82
Hurricane_Rita1,rita1,2013,3,NORP,1
Hurricane_Rita1,rita1,2013,3,ORG,69
Hurricane_Rita1,rita1,2013,3,PERCENT,4
Hurricane_Rita1,rita1,2013,3,PERSON,1
Hurricane_Rita1,rita1,2013,3,PRODUCT,3
Hurricane_Rita1,rita1,2013,3,PROGRAM,4
Hurricane_Rita1,rita1,2013,3,WORK_OF_ART,2
Hurricane_Rita1,rita1,2013,4,CARDINAL,3
Hurricane_Rita1,rita1,2013,4,DATE,7
Hurricane_Rita1,rita1,2013,4,DISASTER,4
Hurricane_Rita1,rita1,2013,4,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2013,4,LAW,1
Hurricane_Rita1,rita1,2013,4,MONEY,35
Hurricane_Rita1,rita1,2013,4,ORG,33
Hurricane_Rita1,rita1,2013,4,PERCENT,3
Hurricane_Rita1,rita1,2013,4,PERSON,1
Hurricane_Rita1,rita1,2013,4,PRODUCT,2
Hurricane_Rita1,rita1,2013,4,PROGRAM,1
Hurricane_Rita1,rita1,2013,4,WORK_OF_ART,1
Hurricane_Rita1,rita1,2014,1,CARDINAL,68
Hurricane_Rita1,rita1,2014,1,DAMAGE_METRIC,2
Hurricane_Rita1,rita1,2014,1,DATE,85
Hurricane_Rita1,rita1,2014,1,DISASTER,22
Hurricane_Rita1,rita1,2014,1,FAC,2
Hurricane_Rita1,rita1,2014,1,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2014,1,GPE,66
Hurricane_Rita1,rita1,2014,1,LAW,4
Hurricane_Rita1,rita1,2014,1,LOC,11
Hurricane_Rita1,rita1,2014,1,MONEY,258
Hurricane_Rita1,rita1,2014,1,NORP,2
Hurricane_Rita1,rita1,2014,1,ORG,215
Hurricane_Rita1,rita1,2014,1,PERCENT,9
Hurricane_Rita1,rita1,2014,1,PERSON,4
Hurricane_Rita1,rita1,2014,1,PRODUCT,3
Hurricane_Rita1,rita1,2014,1,PROGRAM,4
Hurricane_Rita1,rita1,2014,1,QUANTITY,2
Hurricane_Rita1,rita1,2014,1,TX_COUNTY,2
Hurricane_Rita1,rita1,2014,1,WORK_OF_ART,3
Hurricane_Rita1,rita1,2014,2,CARDINAL,6
Hurricane_Rita1,rita1,2014,2,DATE,8
Hurricane_Rita1,rita1,2014,2,DISASTER,6
Hurricane_Rita1,rita1,2014,2,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2014,2,GPE,2
Hurricane_Rita1,rita1,2014,2,LAW,1
Hurricane_Rita1,rita1,2014,2,LOC,2
Hurricane_Rita1,rita1,2014,2,MONEY,48
Hurricane_Rita1,rita1,2014,2,ORG,43
Hurricane_Rita1,rita1,2014,2,PERCENT,4
Hurricane_Rita1,rita1,2014,2,PERSON,1
Hurricane_Rita1,rita1,2014,2,PRODUCT,2
Hurricane_Rita1,rita1,2014,2,PROGRAM,1
Hurricane_Rita1,rita1,2014,3,CARDINAL,6
Hurricane_Rita1,rita1,2014,3,DATE,8
Hurricane_Rita1,rita1,2014,3,DISASTER,6
Hurricane_Rita1,rita1,2014,3,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2014,3,GPE,2
Hurricane_Rita1,rita1,2014,3,LAW,1
Hurricane_Rita1,rita1,2014,3,LOC,2
Hurricane_Rita1,rita1,2014,3,MONEY,51
Hurricane_Rita1,rita1,2014,3,ORG,42
Hurricane_Rita1,rita1,2014,3,PERCENT,4
Hurricane_Rita1,rita1,2014,3,PERSON,1
Hurricane_Rita1,rita1,2014,3,PRODUCT,2
Hurricane_Rita1,rita1,2014,3,PROGRAM,1
Hurricane_Rita1,rita1,2014,4,CARDINAL,7
Hurricane_Rita1,rita1,2014,4,DATE,8
Hurricane_Rita1,rita1,2014,4,DISASTER,6
Hurricane_Rita1,rita1,2014,4,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2014,4,GPE,2
Hurricane_Rita1,rita1,2014,4,LAW,1
Hurricane_Rita1,rita1,2014,4,LOC,2
Hurricane_Rita1,rita1,2014,4,MONEY,51
Hurricane_Rita1,rita1,2014,4,ORG,43
Hurricane_Rita1,rita1,2014,4,PERCENT,4
Hurricane_Rita1,rita1,2014,4,PERSON,1
Hurricane_Rita1,rita1,2014,4,PRODUCT,2
Hurricane_Rita1,rita1,2014,4,PROGRAM,2
Hurricane_Rita1,rita1,2015,1,CARDINAL,14
Hurricane_Rita1,rita1,2015,1,DAMAGE_METRIC,1
Hurricane_Rita1,rita1,2015,1,DATE,12
Hurricane_Rita1,rita1,2015,1,DISASTER,10
Hurricane_Rita1,rita1,2015,1,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2015,1,GPE,5
Hurricane_Rita1,rita1,2015,1,LAW,1
Hurricane_Rita1,rita1,2015,1,LOC,4
Hurricane_Rita1,rita1,2015,1,MONEY,74
Hurricane_Rita1,rita1,2015,1,NORP,1
Hurricane_Rita1,rita1,2015,1,ORG,60
Hurricane_Rita1,rita1,2015,1,PERCENT,5
Hurricane_Rita1,rita1,2015,1,PERSON,1
Hurricane_Rita1,rita1,2015,1,PRODUCT,3
Hurricane_Rita1,rita1,2015,1,PROGRAM,6
Hurricane_Rita1,rita1,2015,1,WORK_OF_ART,1
Hurricane_Rita1,rita1,2015,2,CARDINAL,9
Hurricane_Rita1,rita1,2015,2,DAMAGE_METRIC,1
Hurricane_Rita1,rita1,2015,2,DATE,14
Hurricane_Rita1,rita1,2015,2,DISASTER,9
Hurricane_Rita1,rita1,2015,2,FAC,2
Hurricane_Rita1,rita1,2015,2,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2015,2,GPE,5
Hurricane_Rita1,rita1,2015,2,LAW,2
Hurricane_Rita1,rita1,2015,2,LOC,2
Hurricane_Rita1,rita1,2015,2,MONEY,67
Hurricane_Rita1,rita1,2015,2,NORP,1
Hurricane_Rita1,rita1,2015,2,ORG,52
Hurricane_Rita1,rita1,2015,2,PERCENT,3
Hurricane_Rita1,rita1,2015,2,PERSON,1
Hurricane_Rita1,rita1,2015,2,PRODUCT,3
Hurricane_Rita1,rita1,2015,2,PROGRAM,5
Hurricane_Rita1,rita1,2015,2,RAINFALL,1
Hurricane_Rita1,rita1,2015,2,TX_COUNTY,4
Hurricane_Rita1,rita1,2015,2,WORK_OF_ART,1
Hurricane_Rita1,rita1,2015,3,CARDINAL,15
Hurricane_Rita1,rita1,2015,3,DAMAGE_METRIC,2
Hurricane_Rita1,rita1,2015,3,DATE,24
Hurricane_Rita1,rita1,2015,3,DISASTER,14
Hurricane_Rita1,rita1,2015,3,FAC,2
Hurricane_Rita1,rita1,2015,3,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2015,3,GPE,6
Hurricane_Rita1,rita1,2015,3,LAW,2
Hurricane_Rita1,rita1,2015,3,LOC,9
Hurricane_Rita1,rita1,2015,3,MONEY,86
Hurricane_Rita1,rita1,2015,3,NORP,1
Hurricane_Rita1,rita1,2015,3,ORG,64
Hurricane_Rita1,rita1,2015,3,PERCENT,4
Hurricane_Rita1,rita1,2015,3,PERSON,1
Hurricane_Rita1,rita1,2015,3,PRODUCT,4
Hurricane_Rita1,rita1,2015,3,PROGRAM,8
Hurricane_Rita1,rita1,2015,3,RAINFALL,1
Hurricane_Rita1,rita1,2015,3,TX_COUNTY,4
Hurricane_Rita1,rita1,2015,3,WORK_OF_ART,1
Hurricane_Rita1,rita1,2015,4,CARDINAL,9
Hurricane_Rita1,rita1,2015,4,DATE,8
Hurricane_Rita1,rita1,2015,4,DISASTER,6
Hurricane_Rita1,rita1,2015,4,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2015,4,GPE,2
Hurricane_Rita1,rita1,2015,4,LAW,1
Hurricane_Rita1,rita1,2015,4,LOC,2
Hurricane_Rita1,rita1,2015,4,MONEY,47
Hurricane_Rita1,rita1,2015,4,ORG,45
Hurricane_Rita1,rita1,2015,4,PERCENT,4
Hurricane_Rita1,rita1,2015,4,PERSON,1
Hurricane_Rita1,rita1,2015,4,PRODUCT,2
Hurricane_Rita1,rita1,2015,4,PROGRAM,2
Hurricane_Rita1,rita1,2015,4,TX_COUNTY,1
Hurricane_Rita1,rita1,2016,1,CARDINAL,13
Hurricane_Rita1,rita1,2016,1,DAMAGE_METRIC,1
Hurricane_Rita1,rita1,2016,1,DATE,16
Hurricane_Rita1,rita1,2016,1,DISASTER,10
Hurricane_Rita1,rita1,2016,1,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2016,1,GPE,5
Hurricane_Rita1,rita1,2016,1,LAW,1
Hurricane_Rita1,rita1,2016,1,LOC,4
Hurricane_Rita1,rita1,2016,1,MONEY,99
Hurricane_Rita1,rita1,2016,1,NORP,1
Hurricane_Rita1,rita1,2016,1,ORG,74
Hurricane_Rita1,rita1,2016,1,PERCENT,4
Hurricane_Rita1,rita1,2016,1,PERSON,1
Hurricane_Rita1,rita1,2016,1,PRODUCT,2
Hurricane_Rita1,rita1,2016,1,PROGRAM,6
Hurricane_Rita1,rita1,2016,1,TX_COUNTY,4
Hurricane_Rita1,rita1,2016,1,WORK_OF_ART,2
Hurricane_Rita1,rita1,2016,2,CARDINAL,15
Hurricane_Rita1,rita1,2016,2,DATE,12
Hurricane_Rita1,rita1,2016,2,DISASTER,10
Hurricane_Rita1,rita1,2016,2,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2016,2,LAW,1
Hurricane_Rita1,rita1,2016,2,MONEY,59
Hurricane_Rita1,rita1,2016,2,ORG,44
Hurricane_Rita1,rita1,2016,2,PERCENT,4
Hurricane_Rita1,rita1,2016,2,PERSON,2
Hurricane_Rita1,rita1,2016,2,PRODUCT,2
Hurricane_Rita1,rita1,2016,2,PROGRAM,1
Hurricane_Rita1,rita1,2016,2,TX_COUNTY,8
Hurricane_Rita1,rita1,2016,2,WORK_OF_ART,1
Hurricane_Rita1,rita1,2016,3,CARDINAL,91
Hurricane_Rita1,rita1,2016,3,DAMAGE_METRIC,1
Hurricane_Rita1,rita1,2016,3,DATE,69
Hurricane_Rita1,rita1,2016,3,DISASTER,17
Hurricane_Rita1,rita1,2016,3,FAC,8
Hurricane_Rita1,rita1,2016,3,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2016,3,GPE,25
Hurricane_Rita1,rita1,2016,3,LAW,3
Hurricane_Rita1,rita1,2016,3,LOC,5
Hurricane_Rita1,rita1,2016,3,MONEY,249
Hurricane_Rita1,rita1,2016,3,NORP,2
Hurricane_Rita1,rita1,2016,3,ORG,180
Hurricane_Rita1,rita1,2016,3,PERCENT,13
Hurricane_Rita1,rita1,2016,3,PERSON,4
Hurricane_Rita1,rita1,2016,3,PRODUCT,4
Hurricane_Rita1,rita1,2016,3,PROGRAM,5
Hurricane_Rita1,rita1,2016,3,QUANTITY,7
Hurricane_Rita1,rita1,2016,3,RAINFALL,3
Hurricane_Rita1,rita1,2016,3,TIME,2
Hurricane_Rita1,rita1,2016,3,TX_COUNTY,17
Hurricane_Rita1,rita1,2016,3,WIND_SPEED,1
Hurricane_Rita1,rita1,2016,3,WORK_OF_ART,2
Hurricane_Rita1,rita1,2016,4,CARDINAL,166
Hurricane_Rita1,rita1,2016,4,DAMAGE_METRIC,1
Hurricane_Rita1,rita1,2016,4,DATE,152
Hurricane_Rita1,rita1,2016,4,DISASTER,47
Hurricane_Rita1,rita1,2016,4,FAC,9
Hurricane_Rita1,rita1,2016,4,FEMA_DECLARATION,1
Hurricane_Rita1,rita1,2016,4,GPE,98
Hurricane_Rita1,rita1,2016,4,LAW,5
Hurricane_Rita1,rita1,2016,4,LOC,17
Hurricane_Rita1,rita1,2016,4,MONEY,527
Hurricane_Rita1,rita1,2016,4,NORP,1
Hurricane_Rita1,rita1,2016,4,ORDINAL,1
Hurricane_Rita1,rita1,2016,4,ORG,378
Hurricane_Rita1,rita1,2016,4,PERCENT,15
Hurricane_Rita1,rita1,2016,4,PERSON,8
Hurricane_Rita1,rita1,2016,4,PRODUCT,4
Hurricane_Rita1,rita1,2016,4,PROGRAM,5
Hurricane_Rita1,rita1,2016,4,QUANTITY,6
Hurricane_Rita1,rita1,2016,4,RAINFALL,3
Hurricane_Rita1,rita1,2016,4,TX_COUNTY,14
Hurricane_Rita1,rita1,2016,4,WORK_OF_ART,12
Hurricane_Rita2,rita2,2011,3,CARDINAL,302
Hurricane_Rita2,rita2,2011,3,DAMAGE_METRIC,11
Hurricane_Rita2,rita2,2011,3,DATE,197
Hurricane_Rita2,rita2,2011,3,DISASTER,60
Hurricane_Rita2,rita2,2011,3,EVENT,12
Hurricane_Rita2,rita2,2011,3,FAC,15
Hurricane_Rita2,rita2,2011,3,GPE,91
Hurricane_Rita2,rita2,2011,3,LAW,29
Hurricane_Rita2,rita2,2011,3,LOC,8
Hurricane_Rita2,rita2,2011,3,MONEY,809
Hurricane_Rita2,rita2,2011,3,NORP,14
Hurricane_Rita2,rita2,2011,3,ORDINAL,3
Hurricane_Rita2,rita2,2011,3,ORG,684
Hurricane_Rita2,rita2,2011,3,PERCENT,65
Hurricane_Rita2,rita2,2011,3,PERSON,60
Hurricane_Rita2,rita2,2011,3,PRODUCT,9
Hurricane_Rita2,rita2,2011,3,PROGRAM,46
Hurricane_Rita2,rita2,2011,3,QUANTITY,10
Hurricane_Rita2,rita2,2011,3,RAINFALL,9
Hurricane_Rita2,rita2,2011,3,TIME,1
Hurricane_Rita2,rita2,2011,3,TX_COUNTY,102
Hurricane_Rita2,rita2,2011,3,WIND_SPEED,2
Hurricane_Rita2,rita2,2011,3,WORK_OF_ART,5
Hurricane_Rita2,rita2,2011,4,CARDINAL,221
Hurricane_Rita2,rita2,2011,4,DAMAGE_METRIC,10
Hurricane_Rita2,rita2,2011,4,DATE,122
Hurricane_Rita2,rita2,2011,4,DISASTER,58
Hurricane_Rita2,rita2,2011,4,EVENT,11
Hurricane_Rita2,rita2,2011,4,FAC,16
Hurricane_Rita2,rita2,2011,4,FEMA_DECLARATION,1
Hurricane_Rita2,rita2,2011,4,GPE,75
Hurricane_Rita2,rita2,2011,4,LAW,30
Hurricane_Rita2,rita2,2011,4,LOC,8
Hurricane_Rita2,rita2,2011,4,MONEY,581
Hurricane_Rita2,rita2,2011,4,NORP,4
Hurricane_Rita2,rita2,2011,4,ORDINAL,3
Hurricane_Rita2,rita2,2011,4,ORG,505
Hurricane_Rita2,rita2,2011,4,PERCENT,56
Hurricane_Rita2,rita2,2011,4,PERSON,40
Hurricane_Rita2,rita2,2011,4,PRODUCT,7
Hurricane_Rita2,rita2,2011,4,PROGRAM,39
Hurricane_Rita2,rita2,2011,4,QUANTITY,5
Hurricane_Rita2,rita2,2011,4,RAINFALL,5
Hurricane_Rita2,rita2,2011,4,TIME,1
Hurricane_Rita2,rita2,2011,4,TX_COUNTY,77
Hurricane_Rita2,rita2,2011,4,WIND_SPEED,4
Hurricane_Rita2,rita2,2011,4,WORK_OF_ART,1
Hurricane_Rita2,rita2,2012,1,CARDINAL,120
Hurricane_Rita2,rita2,2012,1,DAMAGE_METRIC,2
Hurricane_Rita2,rita2,2012,1,DATE,64
Hurricane_Rita2,rita2,2012,1,DISASTER,41
Hurricane_Rita2,rita2,2012,1,EVENT,8
Hurricane_Rita2,rita2,2012,1,FAC,10
Hurricane_Rita2,rita2,2012,1,FEMA_DECLARATION,1
Hurricane_Rita2,rita2,2012,1,GPE,41
Hurricane_Rita2,rita2,2012,1,LAW,2
Hurricane_Rita2,rita2,2012,1,LOC,6
Hurricane_Rita2,rita2,2012,1,MONEY,286
Hurricane_Rita2,rita2,2012,1,NORP,1
Hurricane_Rita2,rita2,2012,1,ORDINAL,2
Hurricane_Rita2,rita2,2012,1,ORG,249
Hurricane_Rita2,rita2,2012,1,PERCENT,25
Hurricane_Rita2,rita2,2012,1,PERSON,23
Hurricane_Rita2,rita2,2012,1,PRODUCT,1
Hurricane_Rita2,rita2,2012,1,PROGRAM,15
Hurricane_Rita2,rita2,2012,1,QUANTITY,2
Hurricane_Rita2,rita2,2012,1,RAINFALL,4
Hurricane_Rita2,rita2,2012,1,TIME,1
Hurricane_Rita2,rita2,2012,1,TX_COUNTY,21
Hurricane_Rita2,rita2,2012,1,WIND_SPEED,2
Hurricane_Rita2,rita2,2012,1,WORK_OF_ART,2
Hurricane_Rita2,rita2,2012,2,CARDINAL,211
Hurricane_Rita2,rita2,2012,2,DAMAGE_METRIC,6
Hurricane_Rita2,rita2,2012,2,DATE,96
Hurricane_Rita2,rita2,2012,2,DISASTER,54
Hurricane_Rita2,rita2,2012,2,EVENT,12
Hurricane_Rita2,rita2,2012,2,FAC,8
Hurricane_Rita2,rita2,2012,2,FEMA_DECLARATION,1
Hurricane_Rita2,rita2,2012,2,GPE,77
Hurricane_Rita2,rita2,2012,2,LAW,27
Hurricane_Rita2,rita2,2012,2,LOC,5
Hurricane_Rita2,rita2,2012,2,MONEY,678
Hurricane_Rita2,rita2,2012,2,NORP,4
Hurricane_Rita2,rita2,2012,2,ORDINAL,2
Hurricane_Rita2,rita2,2012,2,ORG,502
Hurricane_Rita2,rita2,2012,2,PERCENT,42
Hurricane_Rita2,rita2,2012,2,PERSON,38
Hurricane_Rita2,rita2,2012,2,PRODUCT,5
Hurricane_Rita2,rita2,2012,2,PROGRAM,45
Hurricane_Rita2,rita2,2012,2,QUANTITY,6
Hurricane_Rita2,rita2,2012,2,RAINFALL,5
Hurricane_Rita2,rita2,2012,2,TIME,1
Hurricane_Rita2,rita2,2012,2,TX_COUNTY,88
Hurricane_Rita2,rita2,2012,2,WIND_SPEED,2
Hurricane_Rita2,rita2,2012,2,WORK_OF_ART,2
Hurricane_Rita2,rita2,2012,3,CARDINAL,131
Hurricane_Rita2,rita2,2012,3,DAMAGE_METRIC,6
Hurricane_Rita2,rita2,2012,3,DATE,63
Hurricane_Rita2,rita2,2012,3,DISASTER,41
Hurricane_Rita2,rita2,2012,3,EVENT,10
Hurricane_Rita2,rita2,2012,3,FAC,6
Hurricane_Rita2,rita2,2012,3,GPE,39
Hurricane_Rita2,rita2,2012,3,LAW,11
Hurricane_Rita2,rita2,2012,3,LOC,5
Hurricane_Rita2,rita2,2012,3,MONEY,413
Hurricane_Rita2,rita2,2012,3,NORP,3
Hurricane_Rita2,rita2,2012,3,ORDINAL,1
Hurricane_Rita2,rita2,2012,3,ORG,298
Hurricane_Rita2,rita2,2012,3,PERCENT,30
Hurricane_Rita2,rita2,2012,3,PERSON,24
Hurricane_Rita2,rita2,2012,3,PRODUCT,3
Hurricane_Rita2,rita2,2012,3,PROGRAM,12
Hurricane_Rita2,rita2,2012,3,QUANTITY,6
Hurricane_Rita2,rita2,2012,3,RAINFALL,4
Hurricane_Rita2,rita2,2012,3,TIME,1
Hurricane_Rita2,rita2,2012,3,TX_COUNTY,62
Hurricane_Rita2,rita2,2012,3,WIND_SPEED,2
Hurricane_Rita2,rita2,2012,3,WORK_OF_ART,2
Hurricane_Rita2,rita2,2012,4,CARDINAL,55
Hurricane_Rita2,rita2,2012,4,DAMAGE_METRIC,2
Hurricane_Rita2,rita2,2012,4,DATE,25
Hurricane_Rita2,rita2,2012,4,DISASTER,27
Hurricane_Rita2,rita2,2012,4,EVENT,7
Hurricane_Rita2,rita2,2012,4,FAC,3
Hurricane_Rita2,rita2,2012,4,FEMA_DECLARATION,1
Hurricane_Rita2,rita2,2012,4,GPE,20
Hurricane_Rita2,rita2,2012,4,LAW,1
Hurricane_Rita2,rita2,2012,4,LOC,4
Hurricane_Rita2,rita2,2012,4,MONEY,198
Hurricane_Rita2,rita2,2012,4,ORDINAL,1
Hurricane_Rita2,rita2,2012,4,ORG,152
Hurricane_Rita2,rita2,2012,4,PERCENT,21
Hurricane_Rita2,rita2,2012,4,PERSON,11
Hurricane_Rita2,rita2,2012,4,PRODUCT,1
Hurricane_Rita2,rita2,2012,4,PROGRAM,12
Hurricane_Rita2,rita2,2012,4,RAINFALL,3
Hurricane_Rita2,rita2,2012,4,TX_COUNTY,6
Hurricane_Rita2,rita2,2012,4,WORK_OF_ART,3
Hurricane_Rita2,rita2,2013,1,CARDINAL,67
Hurricane_Rita2,rita2,2013,1,DAMAGE_METRIC,2
Hurricane_Rita2,rita2,2013,1,DATE,36
Hurricane_Rita2,rita2,2013,1,DISASTER,40
Hurricane_Rita2,rita2,2013,1,EVENT,11
Hurricane_Rita2,rita2,2013,1,FAC,3
Hurricane_Rita2,rita2,2013,1,FEMA_DECLARATION,1
Hurricane_Rita2,rita2,2013,1,GPE,48
Hurricane_Rita2,rita2,2013,1,LAW,17
Hurricane_Rita2,rita2,2013,1,LOC,4
Hurricane_Rita2,rita2,2013,1,MONEY,266
Hurricane_Rita2,rita2,2013,1,NORP,1
Hurricane_Rita2,rita2,2013,1,ORDINAL,2
Hurricane_Rita2,rita2,2013,1,ORG,228
Hurricane_Rita2,rita2,2013,1,PERCENT,23
Hurricane_Rita2,rita2,2013,1,PERSON,18
Hurricane_Rita2,rita2,2013,1,PRODUCT,5
Hurricane_Rita2,rita2,2013,1,PROGRAM,34
Hurricane_Rita2,rita2,2013,1,QUANTITY,2
Hurricane_Rita2,rita2,2013,1,RAINFALL,4
Hurricane_Rita2,rita2,2013,1,TX_COUNTY,17
Hurricane_Rita2,rita2,2013,1,WORK_OF_ART,2
Hurricane_Rita2,rita2,2013,2,CARDINAL,101
Hurricane_Rita2,rita2,2013,2,DAMAGE_METRIC,3
Hurricane_Rita2,rita2,2013,2,DATE,47
Hurricane_Rita2,rita2,2013,2,DISASTER,47
Hurricane_Rita2,rita2,2013,2,EVENT,8
Hurricane_Rita2,rita2,2013,2,FAC,4
Hurricane_Rita2,rita2,2013,2,FEMA_DECLARATION,1
Hurricane_Rita2,rita2,2013,2,GPE,43
Hurricane_Rita2,rita2,2013,2,LAW,17
Hurricane_Rita2,rita2,2013,2,LOC,6
