model_id,topic_index,topic_label,category,disaster_code,year,quarter,n_chunks,n_documents
5,2,county / street / road,Hurricane_Ike,ike,2011,4,47,1
5,2,county / street / road,Hurricane_Ike,ike,2012,1,50,1
5,2,county / street / road,Hurricane_Ike,ike,2012,2,38,1
5,2,county / street / road,Hurricane_Ike,ike,2012,3,63,1
5,2,county / street / road,Hurricane_Ike,ike,2012,4,88,1
5,2,county / street / road,Hurricane_Ike,ike,2013,1,83,1
5,2,county / street / road,Hurricane_Ike,ike,2013,2,93,1
5,2,county / street / road,Hurricane_Ike,ike,2013,3,98,1
5,2,county / street / road,Hurricane_Ike,ike,2013,4,114,1
5,2,county / street / road,Hurricane_Ike,ike,2014,1,92,1
5,2,county / street / road,Hurricane_Ike,ike,2014,2,60,1
5,2,county / street / road,Hurricane_Ike,ike,2014,3,83,1
5,2,county / street / road,Hurricane_Ike,ike,2014,4,78,1
5,2,county / street / road,Hurricane_Ike,ike,2015,1,104,1
5,2,county / street / road,Hurricane_Ike,ike,2015,2,99,1
5,2,county / street / road,Hurricane_Ike,ike,2015,3,101,1
5,2,county / street / road,Hurricane_Ike,ike,2015,4,92,1
5,2,county / street / road,Hurricane_Ike,ike,2016,1,98,1
5,2,county / street / road,Hurricane_Ike,ike,2016,2,62,1
5,2,county / street / road,Hurricane_Ike,ike,2016,3,76,1
5,2,county / street / road,Hurricane_Ike,ike,2016,4,71,1
5,2,county / street / road,Hurricane_Ike,ike,2017,1,40,1
5,2,county / street / road,Hurricane_Ike,ike,2017,2,55,1
5,2,county / street / road,Hurricane_Ike,ike,2017,3,61,1
5,2,county / street / road,Hurricane_Ike,ike,2017,4,41,1
5,2,county / street / road,Hurricane_Ike,ike,2018,1,62,1
5,2,county / street / road,Hurricane_Ike,ike,2018,2,27,1
5,2,county / street / road,Hurricane_Ike,ike,2018,3,38,1
5,2,county / street / road,Hurricane_Ike,ike,2018,4,42,1
5,2,county / street / road,Hurricane_Ike,ike,2019,1,44,1
5,2,county / street / road,Hurricane_Ike,ike,2019,2,71,1
5,2,county / street / road,Hurricane_Ike,ike,2019,3,60,1
5,2,county / street / road,Hurricane_Ike,ike,2019,4,58,1
5,2,county / street / road,Hurricane_Ike,ike,2020,1,33,1
5,2,county / street / road,Hurricane_Ike,ike,2020,2,32,1
5,2,county / street / road,Hurricane_Ike,ike,2020,3,48,1
5,2,county / street / road,Hurricane_Ike,ike,2020,4,20,1
5,2,county / street / road,Hurricane_Ike,ike,2021,1,25,1
5,2,county / street / road,Hurricane_Ike,ike,2021,2,26,1
5,2,county / street / road,Hurricane_Ike,ike,2021,3,23,1
5,2,county / street / road,Hurricane_Ike,ike,2021,4,24,1
5,2,county / street / road,Hurricane_Ike,ike,2022,1,55,1
5,2,county / street / road,Hurricane_Ike,ike,2022,2,36,1
5,2,county / street / road,Hurricane_Ike,ike,2022,3,23,1
5,2,county / street / road,Hurricane_Ike,ike,2022,4,15,1
5,2,county / street / road,Hurricane_Ike,ike,2023,1,14,1
5,2,county / street / road,Hurricane_Ike,ike,2023,2,1,1
5,2,county / street / road,Hurricane_Ike,ike,2023,3,1,1
5,2,county / street / road,Hurricane_Ike,ike,2023,4,1,1
5,2,county / street / road,Hurricane_Ike,ike,2024,1,1,1
5,2,county / street / road,Hurricane_Ike,ike,2024,2,1,1
5,2,county / street / road,Hurricane_Ike,ike,2024,3,5,1
5,2,county / street / road,Hurricane_Ike,ike,2024,4,2,1
5,2,county / street / road,Hurricane_Ike,ike,2025,1,3,1
5,2,county / street / road,Hurricane_Ike,ike,2025,2,3,1
5,2,county / street / road,Hurricane_Ike,ike,2025,3,2,1
5,2,county / street / road,Hurricane_Rita1,rita1,2011,3,2,1
5,2,county / street / road,Hurricane_Rita1,rita1,2011,4,1,1
5,2,county / street / road,Hurricane_Rita1,rita1,2012,1,1,1
5,2,county / street / road,Hurricane_Rita1,rita1,2012,3,1,1
5,2,county / street / road,Hurricane_Rita1,rita1,2016,3,1,1
5,2,county / street / road,Hurricane_Rita2,rita2,2011,3,2,1
5,2,county / street / road,Hurricane_Rita2,rita2,2015,4,1,1
5,2,county / street / road,Hurricane_Rita2,rita2,2016,1,1,1
5,2,county / street / road,Hurricane_Rita2,rita2,2016,4,1,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2021,4,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2022,1,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2022,2,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2022,3,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2022,4,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2023,1,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2023,2,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2023,3,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2023,4,2,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2024,1,5,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2024,2,5,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2024,3,6,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2024,4,6,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2025,1,8,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2025,2,12,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2025,3,15,1
5,2,county / street / road,Mitigation_ActionPlan,mit,2025,4,17,1
5,2,county / street / road,Mitigation_Performance,mit,2021,4,1,1
5,2,county / street / road,Mitigation_Performance,mit,2022,2,1,1
5,2,county / street / road,Mitigation_Performance,mit,2023,2,1,1
5,2,county / street / road,Mitigation_Performance,mit,2024,1,4,1
5,2,county / street / road,Mitigation_Performance,mit,2024,2,1,1
5,2,county / street / road,Mitigation_Performance,mit,2024,3,5,1
5,2,county / street / road,Mitigation_Performance,mit,2024,4,3,1
5,2,county / street / road,Mitigation_Performance,mit,2025,1,5,1
5,2,county / street / road,Mitigation_Performance,mit,2025,2,7,1
5,2,county / street / road,Mitigation_Performance,mit,2025,3,14,1
5,2,county / street / road,Wildfire_I,wf1,2014,2,1,1
5,2,county / street / road,Wildfire_I,wf1,2014,3,1,1
5,2,county / street / road,Wildfire_I,wf1,2014,4,2,1
5,2,county / street / road,Wildfire_I,wf1,2015,1,2,1
5,2,county / street / road,Wildfire_I,wf1,2015,2,1,1
5,2,county / street / road,Wildfire_I,wf1,2015,3,1,1
5,2,county / street / road,Wildfire_I,wf1,2015,4,4,1
5,2,county / street / road,Wildfire_I,wf1,2016,1,4,1
5,2,county / street / road,Wildfire_I,wf1,2016,2,5,1
5,2,county / street / road,Wildfire_I,wf1,2016,3,6,1
5,2,county / street / road,Wildfire_I,wf1,2016,4,5,1
5,2,county / street / road,Wildfire_I,wf1,2017,1,6,1
5,2,county / street / road,Wildfire_I,wf1,2017,2,6,1
5,2,county / street / road,Wildfire_I,wf1,2017,3,5,1
5,2,county / street / road,Wildfire_I,wf1,2017,4,4,1
5,2,county / street / road,Wildfire_I,wf1,2018,1,7,1
5,2,county / street / road,Wildfire_I,wf1,2018,2,5,1
5,2,county / street / road,Wildfire_I,wf1,2018,3,4,1
5,2,county / street / road,Wildfire_I,wf1,2018,4,6,1
5,2,county / street / road,Wildfire_I,wf1,2019,1,6,1
5,2,county / street / road,Wildfire_I,wf1,2019,2,6,1
5,2,county / street / road,Wildfire_I,wf1,2019,3,5,1
5,2,county / street / road,Wildfire_I,wf1,2019,4,6,1
5,2,county / street / road,Wildfire_I,wf1,2020,1,7,1
5,2,county / street / road,Wildfire_I,wf1,2020,2,7,1
5,2,county / street / road,Wildfire_I,wf1,2020,3,6,1
5,2,county / street / road,Wildfire_I,wf1,2020,4,6,1
5,2,county / street / road,Wildfire_I,wf1,2021,1,8,1
5,2,county / street / road,Wildfire_I,wf1,2021,3,8,1
5,2,county / street / road,Wildfire_I,wf1,2021,4,7,1
5,2,county / street / road,Wildfire_I,wf1,2022,1,7,1
5,2,county / street / road,Wildfire_I,wf1,2022,2,7,1
5,2,county / street / road,Wildfire_I,wf1,2022,3,8,1
5,2,county / street / road,Wildfire_I,wf1,2022,4,8,1
5,2,county / street / road,Wildfire_I,wf1,2023,1,8,1
5,2,county / street / road,Wildfire_I,wf1,2023,2,5,1
5,2,county / street / road,Wildfire_I,wf1,2023,3,6,1
5,2,county / street / road,Wildfire_I,wf1,2023,4,5,1
5,2,county / street / road,Wildfire_I,wf1,2025,1,2,1
5,3,floodplain / flood / program,2015_Floods,f15,2018,3,1,1
5,3,floodplain / flood / program,2015_Floods,f15,2019,1,1,1
5,3,floodplain / flood / program,2015_Floods,f15,2019,2,1,1
5,3,floodplain / flood / program,2015_Floods,f15,2019,3,1,1
5,3,floodplain / flood / program,2015_Floods,15f,2019,4,3,1
5,3,floodplain / flood / program,2015_Floods,15f,2020,1,3,1
5,3,floodplain / flood / program,2015_Floods,f15,2020,2,2,1
5,3,floodplain / flood / program,2015_Floods,15f,2020,3,3,1
5,3,floodplain / flood / program,2015_Floods,15f,2020,4,4,1
5,3,floodplain / flood / program,2015_Floods,15f,2021,1,4,1
5,3,floodplain / flood / program,2015_Floods,15f,2021,2,6,1
5,3,floodplain / flood / program,2016_Floods,f16,2018,3,2,1
5,3,floodplain / flood / program,2016_Floods,f16,2018,4,8,1
5,3,floodplain / flood / program,2016_Floods,f16,2019,2,4,1
5,3,floodplain / flood / program,2016_Floods,f16,2019,3,2,1
5,3,floodplain / flood / program,2016_Floods,16f,2019,4,6,1
5,3,floodplain / flood / program,2016_Floods,16f,2020,1,6,1
5,3,floodplain / flood / program,2016_Floods,f16,2020,2,2,1
5,3,floodplain / flood / program,2016_Floods,16f,2020,3,5,1
5,3,floodplain / flood / program,2016_Floods,16f,2020,4,7,1
5,3,floodplain / flood / program,2016_Floods,16f,2021,1,7,1
5,3,floodplain / flood / program,2016_Floods,16f,2021,2,5,1
5,3,floodplain / flood / program,2016_Floods,16f,2023,3,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2023,4,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2024,1,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2024,2,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2024,3,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2024,4,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2025,1,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2025,2,1,1
5,3,floodplain / flood / program,2016_Floods,16f,2025,3,1,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m-ap,2019,4,2,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m-ap,2020,1,1,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m-ap,2020,2,1,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2020,3,1,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2020,4,208,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2021,1,20,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m-ap,2021,2,20,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m-ap,2021,3,16,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m-ap,2021,4,7,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2024,4,7,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2025,1,7,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2025,2,7,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2025,3,7,1
5,3,floodplain / flood / program,Harvey_57M_ActionPlan,hh57m,2025,4,7,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m,2019,2,1,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m,2019,3,2,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m,2019,4,1,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m-ap,2019,4,2,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m,2020,1,1,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m,2020,2,1,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m,2020,3,1,1
5,3,floodplain / flood / program,Harvey_57M_Performance,hh57m,2021,3,13,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b-ap,2019,4,66,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b-ap,2020,1,154,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b-ap,2020,2,182,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2020,3,197,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2020,4,208,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2021,1,213,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2021,2,213,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2021,3,90,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2021,4,89,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2022,1,80,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,hh5b,2022,2,80,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2022,3,66,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2022,4,73,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2023,1,74,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2023,2,74,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2023,3,60,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2023,4,60,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2024,1,54,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2024,2,54,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2024,3,54,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2024,4,59,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2025,1,69,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2025,2,71,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2025,3,72,1
5,3,floodplain / flood / program,Harvey_5B_ActionPlan,h5b,2025,4,72,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2019,2,2,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2019,4,54,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2020,1,82,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2020,2,27,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2020,3,20,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2020,4,41,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2021,1,36,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2021,2,4,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2021,3,13,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2021,4,31,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2022,1,34,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2022,2,7,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2022,3,9,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2022,4,18,1
5,3,floodplain / flood / program,Harvey_5B_Performance,harveygrantperformance,2023,1,57,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2023,2,22,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2023,3,37,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2023,4,10,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2024,1,24,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2024,2,25,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2024,3,54,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2024,4,8,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2025,1,16,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2025,2,22,1
5,3,floodplain / flood / program,Harvey_5B_Performance,h5b,2025,3,16,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2010,1,2,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2010,2,2,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2010,3,2,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2016,2,1,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2017,1,1,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2018,1,1,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2018,3,1,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2018,4,1,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2019,2,1,1
5,3,floodplain / flood / program,Hurricane_Ike,ike,2021,2,1,1
5,4,shall / drainage / ditch,2015_Floods,f15,2018,3,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2018,4,1,1
5,4,shall / drainage / ditch,2015_Floods,f15,2019,1,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2019,4,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2020,1,1,1
5,4,shall / drainage / ditch,2015_Floods,f15,2020,2,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2020,3,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2020,4,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2021,1,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2021,2,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2021,3,2,1
5,4,shall / drainage / ditch,2015_Floods,15f,2021,4,2,1
5,4,shall / drainage / ditch,2015_Floods,15f,2022,1,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2022,2,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2022,3,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2023,3,1,1
5,4,shall / drainage / ditch,2015_Floods,15f,2024,2,1,1
5,4,shall / drainage / ditch,2016_Floods,16f,2021,1,1,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,hh5b,2021,3,4,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,hh5b,2021,4,5,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,hh5b,2022,1,6,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,hh5b,2022,2,5,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2022,3,3,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2022,4,3,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2023,1,2,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2023,2,2,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2023,3,2,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2023,4,2,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2024,1,2,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2024,2,2,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2024,3,1,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2024,4,1,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2025,1,1,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2025,2,1,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2025,3,1,1
5,4,shall / drainage / ditch,Harvey_5B_ActionPlan,h5b,2025,4,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2020,1,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2020,2,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2020,4,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2021,1,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2021,2,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2021,3,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2021,4,1,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2022,1,2,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2022,2,2,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2022,3,4,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2022,4,3,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,harveygrantperformance,2023,1,2,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2023,2,2,1
5,4,shall / drainage / ditch,Harvey_5B_Performance,h5b,2023,3,2,1
