category,disaster_code,year,quarter,unit_level,unit_id,n_documents,programs_total,programs_completed,programs_in_progress,programs_cancelled,program_completion_rate,program_duration_quarters_mean,program_duration_quarters_n_obs,sum_budget_usd,sum_obligated_usd,sum_drawdown_usd,sum_expended_usd,admin_activity_count,admin_activity_budget_usd,admin_activity_obligated_usd,admin_activity_drawdown_usd,admin_activity_expended_usd,outcome_persons_total_actual,outcome_persons_total_expected,outcome_households_total_actual,outcome_households_total_expected,severity_rainfall_inches_max,severity_wind_speed_mph_max,sem_signal_count,sem_signal_confidence_mean,admin_staff_count_sum,admin_staff_count_n_obs,admin_payroll_usd_sum,admin_payroll_usd_n_obs,affected_population_persons_sum,affected_population_persons_n_obs,affected_population_households_sum,affected_population_households_n_obs,severity_deaths_count_sum,severity_deaths_count_n_obs,severity_unmet_need_usd_sum,severity_unmet_need_usd_n_obs,ratio_disbursed_to_obligated,ratio_expended_to_disbursed,duration_of_completion,timeliness,progress_rate,signal_density,spending_cv,completion_pct,has_admin_staff_signal,has_admin_payroll_signal,has_deaths_signal,has_unmet_need_signal
Hurricane_Ike,ike,2018,4,disaster,Hurricane_Ike|ike,1,328.0,22.0,306.0,0.0,0.0670731707317073,,0.0,1256940197.15,13498707.0,1520447601.31,86527485713571.0,2.0,62924469.94,300649.99,62460566.28,56068567.989999995,294.0,1059.0,5066.0,4984.0,3278.0,,,,,,,,,,,,,,,,112.63653632233071,56909.21912667028,,,0.0670731707317073,,2.941737577408055,0.0670731707317073,False,False,False,False
Hurricane_Ike,ike,2019,1,disaster,Hurricane_Ike|ike,1,286.0,13.0,273.0,0.0,0.0454545454545454,,0.0,1176583603.83,16655723.54,1380761305.68,65703852461444.5,4.0,66389993.3,1110679.78,65926089.64,57794975.190000005,293.0,582065.0,4064.0,4236.0,3278.0,,91.0,0.8986813186813187,,,1000031897.69,91.0,,,,,,,,,82.90010952475261,47585.23590656861,,,0.0454545454545454,91.0,2.941737577408055,0.0454545454545454,False,True,False,False
Hurricane_Ike,ike,2019,2,disaster,Hurricane_Ike|ike,1,914.0,555.0,359.0,0.0,0.6072210065645515,,0.0,1768084262.92,30909707.47,2028638593.55,177476905778857.72,6.0,61497940.54,1482945.1,61033790.91,54706090.37,0.0,44502.0,7773.0,9999.0,10000.0,120.0,78.0,0.78,,,25569.37,78.0,,,,,,,,,65.631115904896,87485.7189166866,,,0.6072210065645515,78.0,2.941737577408055,0.6072210065645515,False,True,False,False
Hurricane_Ike,ike,2019,3,disaster,Hurricane_Ike|ike,1,343.0,108.0,235.0,0.0,0.314868804664723,,0.0,1178929742.84,11447331.36,1302067726.01,87099160530023.31,4.0,63999985.14,139485.67,63535835.510000005,77946186566.21,0.0,4528.0,2664.0,4269.0,3278.0,,,,,,,,,,,,,,,,113.74421557846824,66892.95709442566,,,0.314868804664723,,2.941737577408055,0.314868804664723,False,False,False,False
Hurricane_Ike,ike,2019,4,disaster,Hurricane_Ike|ike,1,199.0,6.0,193.0,0.0,0.0301507537688442,,0.0,749135010.43,10331026.25,3261824474077.42,31701689487267.23,3.0,60036649.17,981758.83,59572499.54000001,54682069.84,0.0,4528.0,1819.0,3486.0,3278.0,,,,,,,,,,,,,,,,315730.92499667394,9.719005341706437,,,0.0301507537688442,,2.941737577408055,0.0301507537688442,False,False,False,False
Hurricane_Ike,ike,2020,1,disaster,Hurricane_Ike|ike,1,173.0,6.0,167.0,0.0,0.0346820809248554,,0.0,899317674.44,5468386.87,958240673.84,29285115592940.15,2.0,59694834.4,292008.0,59230684.77,54632360.65,0.0,4512.0,2264.0,4182.0,3000.0,,,,,,,,,,,,,,,,175.23278740518225,30561.33640788239,,,0.0346820809248554,,2.941737577408055,0.0346820809248554,False,False,False,False
Hurricane_Ike,ike,2020,2,disaster,Hurricane_Ike|ike,1,146.0,2.0,144.0,0.0,0.0136986301369863,,0.0,955498239.61,2515833.57,1030956261.88,62889025003483.81,2.0,59971715.9,216568.11,59507566.27,54940302.04,74557.0,74359.0,2936.0,2534.0,416.0,,,,,,,,,,,,,,,,409.7871473588772,61000.6722194039,,,0.0136986301369863,,2.941737577408055,0.0136986301369863,False,False,False,False
Hurricane_Ike,ike,2020,3,disaster,Hurricane_Ike|ike,1,172.0,3.0,169.0,0.0,0.0174418604651162,,0.0,682356472.98,2463497.6999999997,3273654141002.41,69515153976253.73,2.0,59971715.9,291074.66,59507566.27,55231376.7,104764.0,104764.0,1811.0,1476.0,630.19,,,,,,,,,,,,,,,,1328864.2977025758,21.234727610830575,,,0.0174418604651162,,2.941737577408055,0.0174418604651162,False,False,False,False
Hurricane_Ike,ike,2020,4,disaster,Hurricane_Ike|ike,1,152.0,3.0,20.0,0.0,0.0197368421052631,33.625,24.0,2088156.0,0.0,455641265.43,53463959116984.19,,,,,,,0.0,,0.0,416.0,,15.0,0.9,,,2772.95,15.0,,,,,,,,,,117337.83389116198,33.625,0.02973977695167286,0.0197368421052631,15.0,2.941737577408055,0.0197368421052631,False,True,False,False
Hurricane_Ike,ike,2021,1,disaster,Hurricane_Ike|ike,1,133.0,14.0,119.0,0.0,0.1052631578947368,,0.0,1071224021.11,2779738.7,971156703.33,21611240298204.44,1.0,60066161.32,137166.04,55943059.9,55943059.9,0.0,16.0,3676.0,4231.0,576.63,,5.0,0.9,,,81739.48,5.0,,,,,,,,,349.3697818899309,22253.092857312975,,,0.1052631578947368,5.0,2.941737577408055,0.1052631578947368,False,True,False,False
Hurricane_Ike,ike,2021,2,disaster,Hurricane_Ike|ike,1,100.0,1.0,99.0,0.0,0.01,,0.0,540733631.67,3586820.1699999995,481429597.64,25896107004176.2,1.0,60066161.32,0.0,58641.07,56001700.97,981.0,783.0,337.0,334.0,576.63,,,,,,,,,,,,,,,,134.22183851497635,53790.018584483885,,,0.01,,2.941737577408055,0.01,False,False,False,False
Hurricane_Ike,ike,2021,3,disaster,Hurricane_Ike|ike,1,84.0,0.0,84.0,0.0,0.0,,0.0,446193704.37,1868615.1,436218920.58,13823782810905.44,1.0,60066161.32,265061.24,265061.24,56266762.21,293.0,95.0,282.0,282.0,576.63,,,,,,,,,,,,,,,,233.44503669054154,31690.011961253844,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2021,4,disaster,Hurricane_Ike|ike,1,121.0,0.0,121.0,0.0,0.0,,0.0,482185156.64,7316496.89,587960837.44,59965415324484.85,1.0,60066161.32,0.0,143237.01,56409999.22,41239.0,41239.0,282.0,282.0,576.63,,,,,,,,,,,,,,,,80.3609768827497,101988.7916099585,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2022,1,disaster,Hurricane_Ike|ike,1,162.0,89.0,73.0,0.0,0.5493827160493827,,0.0,482651209.84,341567.25,545579344.88,52371996836481.87,1.0,60066161.32,0.0,67802.32,56477801.54,,,,,6653.0,,,,,,,,,,,,,,,,1597.2823649808347,95993.36435289915,,,0.5493827160493827,,2.941737577408055,0.5493827160493827,False,False,False,False
Hurricane_Ike,ike,2022,2,disaster,Hurricane_Ike|ike,1,211.0,107.0,104.0,0.0,0.5071090047393365,,0.0,758340996.46,2845783.08,597910245.9,55653439421993.58,1.0,60066161.32,0.0,56826562.31,56826562.31,,,,,3459.0,,,,,,,,,,,,,,,,210.10394295407784,93079.9226198602,,,0.5071090047393365,,2.941737577408055,0.5071090047393365,False,False,False,False
Hurricane_Ike,ike,2022,3,disaster,Hurricane_Ike|ike,1,43.0,1.0,42.0,0.0,0.0232558139534883,,0.0,191462774.52,167515.4,215113818.31,7584587915825.09,1.0,60066161.32,0.0,170386.72,56996949.03,,,,,576.63,,,,,,,,,,,,,,,,1284.1435373105996,35258.48769461643,,,0.0232558139534883,,2.941737577408055,0.0232558139534883,False,False,False,False
Hurricane_Ike,ike,2022,4,disaster,Hurricane_Ike|ike,1,33.0,0.0,33.0,0.0,0.0,,0.0,287452564.41999996,89283.28000000001,297307950.84000003,1600101259171.3,1.0,60066161.32,0.0,72402.14,57069351.17,,,,,576.63,,,,,,,,,,,,,,,,3329.9398368877128,5381.96592001811,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2023,1,disaster,Hurricane_Ike|ike,1,37.0,0.0,37.0,0.0,0.0,,0.0,219158695.55,89283.28000000001,247809503.27,19781886290369.97,1.0,60066161.32,0.0,117206.94,57186558.11,,,,,576.63,,,,,,,,,,,,,,,,2775.5421090040595,79826.98818784476,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2023,2,disaster,Hurricane_Ike|ike,1,53.0,0.0,53.0,0.0,0.0,,0.0,346126815.42,114834.75,208133973.47,1908782892704.58,1.0,60066161.32,0.0,77486.27,57264044.38,,,,,576.63,,,,,,,,,,,,,,,,1812.46507237574,9170.933802307427,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2023,3,disaster,Hurricane_Ike|ike,1,5.0,0.0,5.0,0.0,0.0,,0.0,167303272.98000002,523070.75,207588836.96,204555509.71,1.0,60066161.32,0.0,57348319.55,57390057.27,,,,,576.63,,,,,,,,,,,,,,,,396.8656954341263,0.9853878113369627,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2023,4,disaster,Hurricane_Ike|ike,1,41.0,14.0,27.0,0.0,0.3414634146341463,,0.0,266147514.22,963735.63,165861794.75,27883849361019.22,1.0,55477517.74,0.0,137890.72,57486210.27,,,,,3278.0,,,,,,,,,,,,,,,,172.10300168107307,168114.96223737334,,,0.3414634146341463,,2.941737577408055,0.3414634146341463,False,False,False,False
Hurricane_Ike,ike,2024,1,disaster,Hurricane_Ike|ike,1,67.0,47.0,20.0,0.0,0.7014925373134329,,0.0,193773179.99,898257.35,141262957.06,17044900703511.52,1.0,55477517.74,0.0,24280.85,57510491.12,,,,,576.63,,,,,,,,,,,,,,,,157.2633467012544,120660.79500425488,,,0.7014925373134329,,2.941737577408055,0.7014925373134329,False,False,False,False
Hurricane_Ike,ike,2024,2,disaster,Hurricane_Ike|ike,1,40.0,0.0,40.0,0.0,0.0,,0.0,221057920.97,912827.64,155716807.91,21456005218497.77,,,,,,,,,,576.63,,,,,,,,,,,,,,,,170.5873059562482,137788.6273580611,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2024,3,disaster,Hurricane_Ike|ike,1,65.0,25.0,40.0,0.0,0.3846153846153846,,0.0,255351006.01,300473.67,223546139.15,28254792092646.43,1.0,55477517.74,0.0,103690.56,57614181.68,,,,,770.0,,,,,,,,,,,,,,,,743.9791285206455,126393.55884239805,,,0.3846153846153846,,2.941737577408055,0.3846153846153846,False,False,False,False
Hurricane_Ike,ike,2024,4,disaster,Hurricane_Ike|ike,1,33.0,4.0,29.0,0.0,0.1212121212121212,,0.0,222858363.03,277541.79,205508647.31,20528213601603.57,1.0,55477517.74,0.0,29351.49,57643533.17,,,,,576.63,,,,,,,,,,,,,,,,740.4601927154827,99889.7801640324,,,0.1212121212121212,,2.941737577408055,0.1212121212121212,False,False,False,False
Hurricane_Ike,ike,2025,1,disaster,Hurricane_Ike|ike,1,36.0,2.0,34.0,0.0,0.0555555555555555,,0.0,475976858.78,26996292.72,110862547.23,3798926299919.3096,1.0,55477517.74,0.0,70571.73,57714104.9,,,,,576.63,,,,,,,,,,,,,,,,4.106584129155939,34266.99453367151,,,0.0555555555555555,,2.941737577408055,0.0555555555555555,False,False,False,False
Hurricane_Ike,ike,2025,2,disaster,Hurricane_Ike|ike,1,23.0,1.0,22.0,0.0,0.0434782608695652,,0.0,276081186.63,918677.86,161086002.16,12303396873245.93,2.0,55477517.74,0.0,327972.12,58034455.42,,,,,576.63,,,,,,,,,,,,,,,,175.34547110997102,76377.81500732435,,,0.0434782608695652,,2.941737577408055,0.0434782608695652,False,False,False,False
Hurricane_Ike,ike,2025,3,disaster,Hurricane_Ike|ike,1,29.0,0.0,29.0,0.0,0.0,,0.0,228717720.03,1084321.84,75430761.07000001,9487355711014.54,1.0,55477517.74,0.0,30613.53,57776137.55,,,,,576.63,,,,,,,,,,,,,,,,69.56491909265611,125775.68589305681,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Rita1,rita1,2011,3,disaster,Hurricane_Rita1|rita1,1,83.0,68.0,13.0,2.0,0.8192771084337349,,0.0,45698159.8,282643.83999999997,46262748.18,45555843.68,1.0,506906.76,0.0,506906.76,506906.76,,,,,2088.0,150.0,,,,,,,,,,,,,,,163.67860053132594,0.9847197901592538,,,0.8192771084337349,,1.1167584878635648,0.8192771084337349,False,False,False,False
Hurricane_Rita1,rita1,2011,4,disaster,Hurricane_Rita1|rita1,1,47.0,28.0,16.0,3.0,0.5957446808510638,,0.0,42016113.36,10313.0,42586645.02,40864159.89,2.0,535778.76,0.0,535778.76,535778.76,,,,,2066.0,150.0,,,,,,,,,,,,,,,4129.4138485406775,0.9595533968644144,,,0.5957446808510638,,1.1167584878635648,0.5957446808510638,False,False,False,False
Hurricane_Rita1,rita1,2012,1,disaster,Hurricane_Rita1|rita1,1,54.0,42.0,12.0,0.0,0.7777777777777778,,0.0,35101871.49,142278.42,35444349.03,34029906.11,,,,,,,,,,2066.0,150.0,,,,,,,,,,,,,,,249.1196418262165,0.9600939794717962,,,0.7777777777777778,,1.1167584878635648,0.7777777777777778,False,False,False,False
Hurricane_Rita1,rita1,2012,2,disaster,Hurricane_Rita1|rita1,1,30.0,17.0,11.0,2.0,0.5666666666666667,,0.0,40777651.43,207.91,41751146.34,40745585.56,3.0,2076268.74,0.0,2076268.74,2076268.74,,,,,2066.0,150.0,,,,,,,,,,,,,,,200813.55557693235,0.9759153731537997,,,0.5666666666666667,,1.1167584878635648,0.5666666666666667,False,False,False,False
Hurricane_Rita1,rita1,2012,3,disaster,Hurricane_Rita1|rita1,1,7.0,4.0,3.0,0.0,0.5714285714285714,,0.0,29689042.67,1415.0,28947942.67,29655531.18,,,,,,,,,,2066.0,,,,,,,,,,,,,,,,20457.910014134275,1.024443481806854,,,0.5714285714285714,,1.1167584878635648,0.5714285714285714,False,False,False,False
Hurricane_Rita1,rita1,2012,4,disaster,Hurricane_Rita1|rita1,1,9.0,7.0,2.0,0.0,0.7777777777777778,,0.0,32311789.65,0.0,32311789.65,32266823.65,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,0.9986083717278718,,,0.7777777777777778,,1.1167584878635648,0.7777777777777778,False,False,False,False
Hurricane_Rita1,rita1,2013,1,disaster,Hurricane_Rita1|rita1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1167584878635648,,False,False,False,False
Hurricane_Rita1,rita1,2013,2,disaster,Hurricane_Rita1|rita1,1,7.0,3.0,3.0,0.0,0.4285714285714285,,0.0,30702653.08,0.0,29571020.280000005,29571020.280000005,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.4285714285714285,,1.1167584878635648,0.4285714285714285,False,False,False,False
Hurricane_Rita1,rita1,2013,3,disaster,Hurricane_Rita1|rita1,1,3.0,0.0,0.0,0.0,0.0,,0.0,1151021.03,0.0,1151021.03,1151021.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,1.1167584878635648,0.0,False,False,False,False
Hurricane_Rita1,rita1,2013,4,disaster,Hurricane_Rita1|rita1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1167584878635648,,False,False,False,False
Hurricane_Rita1,rita1,2014,1,disaster,Hurricane_Rita1|rita1,1,14.0,11.0,3.0,0.0,0.7857142857142857,,0.0,6605327.54,0.0,37327918.79000001,36176897.760000005,6.0,3502576.98,0.0,3502576.98,3483188.74,,,,,,,,,,,,,,,,,,,,,,0.9691646074222505,,,0.7857142857142857,,1.1167584878635648,0.7857142857142857,False,False,False,False
Hurricane_Rita1,rita1,2014,2,disaster,Hurricane_Rita1|rita1,1,1.0,0.0,1.0,0.0,0.0,,0.0,10000.0,0.0,10000.0,140.28,1.0,10000.0,0.0,10000.0,140.28,,,,,,,,,,,,,,,,,,,,,,0.014028,,,0.0,,1.1167584878635648,0.0,False,False,False,False
Hurricane_Rita1,rita1,2014,3,disaster,Hurricane_Rita1|rita1,1,1.0,0.0,1.0,0.0,0.0,,0.0,10000.0,0.0,10000.0,512.97,1.0,10000.0,0.0,10000.0,512.97,,,,,,,,,,,,,,,,,,,,,,0.051297,,,0.0,,1.1167584878635648,0.0,False,False,False,False
Hurricane_Rita1,rita1,2014,4,disaster,Hurricane_Rita1|rita1,1,1.0,0.0,1.0,0.0,0.0,,0.0,10000.0,0.0,10000.0,1015.74,1.0,10000.0,0.0,10000.0,1015.74,,,,,,,,,,,,,,,,,,,,,,0.101574,,,0.0,,1.1167584878635648,0.0,False,False,False,False
Hurricane_Rita1,rita1,2015,1,disaster,Hurricane_Rita1|rita1,1,2.0,0.0,2.0,0.0,0.0,,0.0,1141632.8,682.75,10000.0,1698.49,1.0,10000.0,682.75,10000.0,1698.49,,,,,,,,,,,,,,,,,,,,,14.646649578908825,0.169849,,,0.0,,1.1167584878635648,0.0,False,False,False,False
Hurricane_Rita1,rita1,2015,2,disaster,Hurricane_Rita1|rita1,1,2.0,1.0,1.0,0.0,0.5,,0.0,1361082.8,0.0,1361082.8,664289.26,,,,,,0.0,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,0.4880594038804987,,,0.5,,1.1167584878635648,0.5,False,False,False,False
Hurricane_Rita1,rita1,2015,3,disaster,Hurricane_Rita1|rita1,1,3.0,1.0,2.0,0.0,0.3333333333333333,,0.0,1370471.04,9388.24,1370471.04,1095589.64,1.0,9388.24,9388.24,9388.24,9388.24,,,8.0,8.0,0.0,,,,,,,,,,,,,,,,145.97741855768493,0.799425604790598,,,0.3333333333333333,,1.1167584878635648,0.3333333333333333,False,False,False,False
Hurricane_Rita1,rita1,2015,4,disaster,Hurricane_Rita1|rita1,1,1.0,1.0,0.0,0.0,1.0,,0.0,4442.21,1108.33,10000.0,4069.0,1.0,4442.21,1108.33,10000.0,4069.0,,,,,,,,,,,,,,,,,,,,,9.022583526566997,0.4069,,,1.0,,1.1167584878635648,1.0,False,False,False,False
Hurricane_Rita1,rita1,2016,1,disaster,Hurricane_Rita1|rita1,1,4.0,2.0,1.0,0.0,0.5,,0.0,1096201.4,484.55,1097316.98,1097316.98,2.0,10000.0,484.5499999999999,11115.58,11115.58,,,8.0,8.0,,,,,,,,,,,,,,,,,2264.610422041069,1.0,,,0.5,,1.1167584878635648,0.5,False,False,False,False
Hurricane_Rita1,rita1,2016,2,disaster,Hurricane_Rita1|rita1,1,2.0,0.0,2.0,0.0,0.0,,0.0,5557.79,0.0,50989.19,1277.51,1.0,5557.79,0.0,5557.79,1277.51,,,,,,,,,,,,,,,,,,,,,,0.02505452626331189,,,0.0,,1.1167584878635648,0.0,False,False,False,False
Hurricane_Rita1,rita1,2016,3,disaster,Hurricane_Rita1|rita1,1,12.0,8.0,2.0,2.0,0.6666666666666666,,0.0,760458534492.3401,46526.31,6294513.9399999995,3409387.52,1.0,5557.79,1526.31,5557.79,2803.82,,,8.0,8.0,2066.0,120.0,,,,,,,,,,,,,,,135.28934359935272,0.5416442877875334,,,0.6666666666666666,,1.1167584878635648,0.6666666666666666,False,False,False,False
Hurricane_Rita1,rita1,2016,4,disaster,Hurricane_Rita1|rita1,1,29.0,29.0,0.0,0.0,1.0,,0.0,16356463.67,2753.97,47079054.92,45992853.52,10.0,3545015.0,2753.97,3545015.0,3545015.0,,,542.0,602.0,2066.0,,,,,,,,,,,,,,,,17094.977403530178,0.9769281392363176,,,1.0,,1.1167584878635648,1.0,False,False,False,False
Hurricane_Rita2,rita2,2011,3,disaster,Hurricane_Rita2|rita2,1,40.0,8.0,31.0,0.0,0.2,,0.0,592234828.73,5889723.34,422090005.04,414422427.67,6.0,216399707.0,2164646.94,16031226.0,14042869.58,,,,,1022.0,170.0,1.0,0.76,,,,,100000.0,1.0,,,,,,,71.66550628505414,0.9818342598060966,,,0.2,1.0,1.2131449235018208,0.2,False,False,False,False
Hurricane_Rita2,rita2,2011,4,disaster,Hurricane_Rita2|rita2,1,28.0,12.0,16.0,0.0,0.4285714285714285,,0.0,310463246.63,1302426.23,338758974.38,337112858.90999997,1.0,235275.0,0.0,235275.0,235275.0,,,,,1022.0,170.0,,,,,,,,,,,,,,,260.09839680516876,0.9951407472731526,,,0.4285714285714285,,1.2131449235018208,0.4285714285714285,False,False,False,False
Hurricane_Rita2,rita2,2012,1,disaster,Hurricane_Rita2|rita2,1,12.0,6.0,6.0,0.0,0.5,,0.0,233555898.81,112766.04,259743229.81,253316614.23,1.0,800000.0,0.0,800000.0,680460.14,,,,,1022.0,170.0,,,,,,,,,,,,,,,2303.3816724432286,0.9752578129381811,,,0.5,,1.2131449235018208,0.5,False,False,False,False
Hurricane_Rita2,rita2,2012,2,disaster,Hurricane_Rita2|rita2,1,31.0,16.0,14.0,1.0,0.5161290322580645,,0.0,512679754.41,1503735.0,329037107.81,334681803.21000004,6.0,215912937.71,0.0,16031226.0,5414970.84,,,,,1022.0,170.0,1.0,0.76,,,,,100000.0,1.0,,,,,,,218.8132269382571,1.0171551939462693,,,0.5161290322580645,1.0,1.2131449235018208,0.5161290322580645,False,False,False,False
Hurricane_Rita2,rita2,2012,3,disaster,Hurricane_Rita2|rita2,1,21.0,15.0,5.0,1.0,0.7142857142857143,,0.0,84511188.99,1504744.0,98668330.77,98179849.64,3.0,5082007.81,0.0,4929361.51,4725216.8,,,,,1022.0,170.0,1.0,0.76,,,,,100000.0,1.0,,,,,,,65.57150636254406,0.9950492612352116,,,0.7142857142857143,1.0,1.2131449235018208,0.7142857142857143,False,False,False,False
Hurricane_Rita2,rita2,2012,4,disaster,Hurricane_Rita2|rita2,1,7.0,1.0,6.0,0.0,0.1428571428571428,,0.0,226345190.0,12546.48,24887266.0,14889815.54,3.0,214962268.0,7939.48,14492931.0,4622824.61,,,,,1022.0,,,,,,,,,,,,,,,,1983.605441526229,0.5982905289797601,,,0.1428571428571428,,1.2131449235018208,0.1428571428571428,False,False,False,False
Hurricane_Rita2,rita2,2013,1,disaster,Hurricane_Rita2|rita2,1,9.0,0.0,9.0,0.0,0.0,,0.0,233875117.0,954.0,232886530.0,232142985.17,2.0,4962268.0,0.0,4962268.0,4532563.66,,,,,849.0,,,,,,,,,,,,,,,,244115.85953878408,0.9968072656241647,,,0.0,,1.2131449235018208,0.0,False,False,False,False
Hurricane_Rita2,rita2,2013,2,disaster,Hurricane_Rita2|rita2,1,10.0,1.0,8.0,0.0,0.1,,0.0,217626815.11,0.0,214808964.34,214808964.34,2.0,4573296.87,0.0,4538374.79,4538374.79,,,,,1022.0,,,,,,,,,,,,,,,,,1.0,,,0.1,,1.2131449235018208,0.1,False,False,False,False
Hurricane_Rita2,rita2,2013,3,disaster,Hurricane_Rita2|rita2,1,4.0,0.0,1.0,0.0,0.0,,0.0,5568814.42,0.0,5518137.0,5550299.76,1.0,3884590.66,0.0,3884590.66,3856076.0,,,,,849.0,,,,,,,,,,,,,,,,,1.0058285540935283,,,0.0,,1.2131449235018208,0.0,False,False,False,False
Hurricane_Rita2,rita2,2013,4,disaster,Hurricane_Rita2|rita2,1,5.0,0.0,4.0,0.0,0.0,,0.0,5752329.07,0.0,5752329.07,3856076.0,3.0,3995768.08,0.0,3995768.08,3856076.0,,,,,849.0,,,,,,,,,,,,,,,,,0.6703503838315703,,,0.0,,1.2131449235018208,0.0,False,False,False,False
Hurricane_Rita2,rita2,2014,1,disaster,Hurricane_Rita2|rita2,1,23.0,16.0,5.0,1.0,0.6956521739130435,,0.0,459386072.16,153087.78,258087991.26,248272171.01,7.0,215540550.8,0.0,14875635.88,5655451.48,,,,,1022.0,,,,,,,,,,,,,,,,1685.8823823821863,0.9619671562319555,,,0.6956521739130435,,1.2131449235018208,0.6956521739130435,False,False,False,False
Hurricane_Rita2,rita2,2014,2,disaster,Hurricane_Rita2|rita2,1,4.0,0.0,3.0,0.0,0.0,,0.0,1918316.34,400.0,1918316.34,1149701.62,2.0,111177.33,0.0,111177.33,16515.190000000002,,,,,849.0,,,,,,,,,,,,,,,,4795.79085,0.5993284819749802,,,0.0,,1.2131449235018208,0.0,False,False,False,False
Hurricane_Rita2,rita2,2014,3,disaster,Hurricane_Rita2|rita2,1,5.0,2.0,3.0,0.0,0.4,,0.0,22133475.73,3630.52,21790578.24,18930113.05,1.0,57680.67,0.0,40500.0,20521.86,,,,,849.0,,,,,,,,,,,,,,,,6002.0543172878815,0.8687292664519949,,,0.4,,1.2131449235018208,0.4,False,False,False,False
Hurricane_Rita2,rita2,2014,4,disaster,Hurricane_Rita2|rita2,1,5.0,1.0,4.0,0.0,0.2,,0.0,15638967.72,0.0,15696648.39,13831008.78,2.0,53496.66,0.0,111177.33,52676.73,,,,,849.0,,,,,,,,,,,,,,,,,0.8811440784270507,,,0.2,,1.2131449235018208,0.2,False,False,False,False
Hurricane_Rita2,rita2,2015,1,disaster,Hurricane_Rita2|rita2,1,5.0,1.0,3.0,0.0,0.2,,0.0,9703542.82,0.0,9761223.49,6498915.88,2.0,53496.66,0.0,111177.33,87733.61,,,,,849.0,,,,,,,,,,,,,,,,,0.6657890669809876,,,0.2,,1.2131449235018208,0.2,False,False,False,False
Hurricane_Rita2,rita2,2015,2,disaster,Hurricane_Rita2|rita2,1,3.0,1.0,2.0,0.0,0.3333333333333333,,0.0,2125826.35,20499.66,12329323.01,10371389.19,1.0,0.0,20499.66,53496.66,20499.66,,,175.0,321.0,849.0,,,,,,,,,,,,,,,,601.440365840214,0.8411969725821953,,,0.3333333333333333,,1.2131449235018208,0.3333333333333333,False,False,False,False
Hurricane_Rita2,rita2,2015,3,disaster,Hurricane_Rita2|rita2,1,6.0,3.0,3.0,0.0,0.5,,0.0,8400234.77,240681.0,19662694.77,23019168.56,1.0,153753.54,0.0,153753.54,96072.87,,,246.0,403.0,849.0,,,,,,,,,,,,,,,,81.69608224163935,1.1707026340621978,,,0.5,,1.2131449235018208,0.5,False,False,False,False
Hurricane_Rita2,rita2,2015,4,disaster,Hurricane_Rita2|rita2,1,6.0,4.0,2.0,0.0,0.6666666666666666,,0.0,14356386.9,114317.04,28039672.94,27448091.09,2.0,222106.92,19271.03,127504.3,131558.3,,,126.0,233.0,849.0,,,,,,,,,,,,,,,,245.27990700249063,0.9789019703879612,,,0.6666666666666666,,1.2131449235018208,0.6666666666666666,False,False,False,False
Hurricane_Rita2,rita2,2016,1,disaster,Hurricane_Rita2|rita2,1,10.0,8.0,2.0,0.0,0.8,,0.0,62208639.14,0.0,86306423.58,86239704.86,1.0,0.0,0.0,169452.39,103177.06,,,1216.0,1681.0,849.0,,,,,,,,,,,,,,,,,0.9992269553385195,,,0.8,,1.2131449235018208,0.8,False,False,False,False
Hurricane_Rita2,rita2,2016,2,disaster,Hurricane_Rita2|rita2,1,2.0,0.0,2.0,0.0,0.0,,0.0,169452.39,443.39,2401388.8200000003,2354869.33,1.0,169452.39,0.0,169452.39,123376.29,,,15.0,19.0,849.0,,,,,,,,,,,,,,,,5415.974243893638,0.9806280892071446,,,0.0,,1.2131449235018208,0.0,False,False,False,False
Hurricane_Rita2,rita2,2016,3,disaster,Hurricane_Rita2|rita2,1,2.0,0.0,2.0,0.0,0.0,,0.0,2401388.82,180728.97,2220659.85,2356872.09,1.0,169895.78,0.0,169895.78,125379.05,,,15.0,19.0,849.0,,,,,,,,,,,,,,,,12.287237901040436,1.061338633199497,,,0.0,,1.2131449235018208,0.0,False,False,False,False
